"gene","module","kME"
"RAP1GAP2",3,NA
"ATF1",1,NA
"GM10277",6,NA
"SORBS3",6,NA
"XRCC1",4,NA
"SLC16A9",4,NA
"H19",2,NA
"MYO19",5,NA
"GM7308",2,NA
"CMTM3",6,NA
"SCLT1",5,NA
"TTC1",1,NA
"EDA",1,NA
"5330413P13RIK",3,NA
"IGHG2C",3,NA
"GM12216",2,NA
"MYH1",8,NA
"ZFP319",1,NA
"ISM1",3,NA
"RDH1",1,NA
"GM16059",5,NA
"ESPNL",2,NA
"GNGT2",2,NA
"PCDHB9",1,NA
"BCAN",3,NA
"FAM124A",4,NA
"HEXIM2",3,NA
"NELFCD",3,NA
"GM15608",1,NA
"AI464131",3,NA
"IP6K3",2,NA
"PRX",0,NA
"TBC1D4",1,NA
"TPI1",3,NA
"TSR1",1,NA
"GM16150",7,NA
"SEMA5B",5,NA
"NYAP1",3,NA
"RTN4R",1,NA
"ITIH4",2,NA
"GM15328",4,NA
"2010204K13RIK",3,NA
"CWF19L1",1,NA
"GBP4",2,NA
"ZMYND10",1,NA
"E2F1",3,NA
"DNAH5",12,NA
"TMEM50A",4,NA
"POLA2",2,NA
"NMD3",1,NA
"HTRA1",9,NA
"IQCH",3,NA
"SKP1A",2,NA
"FAM163A",3,NA
"REC8",2,NA
"NFE2L3",3,NA
"ASTN1",1,NA
"RPL28-PS3",2,NA
"ATP5E",3,NA
"UGT1A7C",6,NA
"GPR68",6,NA
"ZC3HC1",1,NA
"PVRL4",6,NA
"LRRC9",1,NA
"SDSL",1,NA
"9630028B13RIK",1,NA
"GM13357",2,NA
"FJX1",3,NA
"4931440P22RIK",4,NA
"CACNA1S",3,NA
"HAUS5",6,NA
"NAIP5",2,NA
"LRP2BP",4,NA
"SGPL1",2,NA
"NDUFC1",3,NA
"ADAMTS13",10,NA
"GM5913",5,NA
"EVA1A",3,NA
"NUDT4",2,NA
"NAA15",1,NA
"GM5859",6,NA
"SEC16B",2,NA
"CRELD1",3,NA
"POLR2F",3,NA
"CHRNA4",2,NA
"PLCXD1",1,NA
"SLC30A3",1,NA
"PLA2G2C",1,NA
"INO80DOS",7,NA
"GM26920",6,NA
"ZFP92",6,NA
"1700003E16RIK",3,NA
"MAMSTR",2,NA
"CAR14",2,NA
"GRID2",1,NA
"GM14021",6,NA
"RARB",11,NA
"ZFX",1,NA
"LY6G6E",3,NA
"DECR2",3,NA
"GABRG2",1,NA
"SYTL5",11,NA
"PLCD1",4,NA
"GALK1",3,NA
"SLC1A6",3,NA
"KLHDC8B",4,NA
"B3GALT1",2,NA
"NOS2",3,NA
"TMEM150B",2,NA
"RAB9B",6,NA
"EME1",4,NA
"HTATIP2",12,NA
"CHTF18",6,NA
"ZSWIM3",4,NA
"PDGFRB",2,NA
"GM13883",3,NA
"SAP30BPOS",3,NA
"DRAP1",3,NA
"RFTN2",1,NA
"ZFP39",6,NA
"THY1",2,NA
"SPAG4",6,NA
"GPT2",9,NA
"CNTNAP5C",8,NA
"SNRPB",1,NA
"2810442N19RIK",7,NA
"GLB1L",6,NA
"VAMP2",2,NA
"BEX4",3,NA
"NUFIP1",1,NA
"MTFR1",1,NA
"1110017D15RIK",1,NA
"VWCE",4,NA
"KCNJ4",2,NA
"RTEL1",2,NA
"PRODH",3,NA
"ANKRD55",6,NA
"FANCB",1,NA
"GM7488",5,NA
"BSDC1",1,NA
"IPPK",1,NA
"CORO1A",3,NA
"8030451A03RIK",3,NA
"TTC34",13,NA
"STK38L",1,NA
"PHYHIP",3,NA
"PLAA",1,NA
"SLC44A3",2,NA
"GM13204",1,NA
"SF3B1",1,NA
"DUS3L",3,NA
"TRA2A",1,NA
"WDR27",2,NA
"MAGI3",1,NA
"FABP7",4,NA
"GM16103",2,NA
"MMP11",3,NA
"GM13082",2,NA
"FH1",3,NA
"CPED1",2,NA
"CPNE1",10,NA
"PRSS55",1,NA
"EPHA6",1,NA
"GM20878",1,NA
"ZFP93",4,NA
"FAM69C",3,NA
"TUT1",1,NA
"NTM",1,NA
"SLC26A5",3,NA
"GDAP1L1",1,NA
"GATSL3",1,NA
"SLC25A34",13,NA
"MXRA7",4,NA
"GPC6",5,NA
"RBM3",12,NA
"RPL17-PS5",5,NA
"PGAM2",4,NA
"ECM1",2,NA
"BDNF",11,NA
"PNMA1",2,NA
"ACVR2A",1,NA
"CASP12",3,NA
"HFE2",1,NA
"GM4735",5,NA
"EID2",3,NA
"ARHGEF5",2,NA
"SCN9A",2,NA
"ARL15",1,NA
"GRIA3",1,NA
"CXCR2",2,NA
"SCAF8",1,NA
"ARHGEF37",1,NA
"UBLCP1",1,NA
"GNA14",2,NA
"TBATA",4,NA
"GM10110",1,NA
"CDK5R1",2,NA
"POLRMT",4,NA
"CACNB1",3,NA
"6330403A02RIK",3,NA
"CDPF1",4,NA
"RELL1",4,NA
"VGF",3,NA
"P2RX4",2,NA
"MORN4",3,NA
"CMBL",5,NA
"RIMKLA",4,NA
"OCIAD2",1,NA
"RUNDC3A",3,NA
"COL4A3",9,NA
"PHKG1",1,NA
"NTPCR",3,NA
"ALDH16A1",2,NA
"GRIN2C",3,NA
"HCRTR1",3,NA
"LUC7L",1,NA
"GM10530",6,NA
"PRR16",12,NA
"TDRD9",3,NA
"MGA",1,NA
"GM3739",2,NA
"RAB6B",3,NA
"MMP13",4,NA
"CNIH2",3,NA
"GM16214",2,NA
"MRGPRF",0,NA
"IL17RA",1,NA
"BCAS1OS1",2,NA
"MCCC1OS",10,NA
"PDLIM5",2,NA
"SPACA6",10,NA
"MYOM3",3,NA
"JAM2",1,NA
"EFCAB8",2,NA
"CAP2",2,NA
"P4HA3",2,NA
"RERG",3,NA
"GM15479",4,NA
"GREM2",1,NA
"RAB11FIP4OS2",7,NA
"HSPA12A",2,NA
"ZKSCAN7",12,NA
"HDAC7",2,NA
"GM17227",6,NA
"RPP30",1,NA
"FAM117A",4,NA
"MAGT1",3,NA
"A230072C01RIK",1,NA
"SLITRK1",3,NA
"MED11",4,NA
"TIGD5",1,NA
"MMP15",3,NA
"GM15697",3,NA
"DDB2",6,NA
"AARSD1",3,NA
"GM5466",3,NA
"FAM135A",1,NA
"CCDC79",1,NA
"SHC3",2,NA
"MITD1",10,NA
"PRKCQ",1,NA
"INHBA",1,NA
"TIFA",4,NA
"EYA2",9,NA
"RAD54B",4,NA
"CSMD3",1,NA
"MYT1",1,NA
"DNM1",3,NA
"HEYL",2,NA
"KREMEN2",7,NA
"PNOC",8,NA
"RCC2",1,NA
"OLFM1",3,NA
"PTPRS",3,NA
"9530080O11RIK",1,NA
"HIST3H2A",4,NA
"SNAPC2",1,NA
"CD160",1,NA
"AK5",2,NA
"IDI1",1,NA
"1700016K19RIK",3,NA
"PLEKHF1",9,NA
"CCDC137",1,NA
"RAD51AP1",10,NA
"CIRBP",5,NA
"SGK2",5,NA
"FGF22",0,NA
"GM17494",5,NA
"ZFP647",1,NA
"WDFY4",6,NA
"EPHB6",3,NA
"EMID1",8,NA
"ITPK1",1,NA
"CDH10",6,NA
"RAB15",3,NA
"4933408B17RIK",7,NA
"CRYM",3,NA
"GM20405",3,NA
"CDC42BPG",2,NA
"UBALD2",3,NA
"PRKAG2OS1",2,NA
"POU2F1",4,NA
"SETD2",1,NA
"TUBB2B",3,NA
"GAD2",11,NA
"METTL11B",5,NA
"BBS12",2,NA
"PIK3C3",4,NA
"PIANP",3,NA
"PATL1",1,NA
"MRPL11",3,NA
"H3F3A-PS2",3,NA
"HEY2",3,NA
"GM12174",5,NA
"SDCBP2",2,NA
"HMGB1-PS6",3,NA
"PCGF2",1,NA
"TRPC6",1,NA
"SLIT1",3,NA
"GPR4",2,NA
"MUSK",5,NA
"FPGT",1,NA
"MYOM2",4,NA
"LRRC41",1,NA
"MIR134",1,NA
