names,scores,logfoldchanges,pvals,pvals_adj,cell_type
LSR,16.457672,0.5897332,7.38874062335221e-61,3.331696429820487e-59,Endothelial
MT-ND4,16.451365,0.90867996,8.199926607036312e-61,3.689030908485172e-59,Endothelial
PSMD2,16.425646,0.8200045,1.253418454942067e-60,5.61332060332578e-59,Endothelial
VDAC3,16.405392,0.66508454,1.7499396215445532e-60,7.819174658171297e-59,Endothelial
MORF4L1,16.36361,0.6328122,3.478845885968174e-60,1.5509198683937302e-58,Endothelial
LIPA,16.345064,0.8408356,4.716738460278254e-60,2.0933182738689867e-58,Endothelial
HSPA1B,16.316832,1.8316005,7.492420181465108e-60,3.310272190039685e-58,Endothelial
NACA,16.279346,0.78769124,1.3833637378823436e-59,6.084638940841871e-58,Endothelial
SLC1A2,16.272264,1.6519836,1.5530593868212885e-59,6.815820761094318e-58,Endothelial
PRNP,16.232285,0.861386,2.981527069806708e-59,1.305577575789804e-57,Endothelial
NOP56,16.224575,1.4644258,3.3804493367110547e-59,1.4769790283789654e-57,Endothelial
S1PR1,16.203262,0.62684554,4.7821932950980074e-59,2.0848035150421735e-57,Endothelial
ADIPOR1,16.184357,0.55469435,6.502654380160375e-59,2.828582882142609e-57,Endothelial
IMPDH2,16.163795,1.1683918,9.07960731352127e-59,3.9408295619589563e-57,Endothelial
CDC42,16.007126,0.72704816,1.1395476815608866e-57,4.935118036298301e-56,Endothelial
PPIB,15.950282,0.66747844,2.836111254397378e-57,1.2255607953486914e-55,Endothelial
FN1,15.947007,0.7770261,2.9888301842033536e-57,1.288728638506063e-55,Endothelial
FUS,15.883439,0.64298207,8.252710334025913e-57,3.5429119200867234e-55,Endothelial
BAX,15.857359,0.81122154,1.2504190789378822e-56,5.356414771841515e-55,Endothelial
IFITM1,15.857008,2.8034902,1.2574380496326274e-56,5.374797563559853e-55,Endothelial
EMP1,15.848699,3.037741,1.4352172970485014e-56,6.1214192290780774e-55,Endothelial
CNBP,15.812698,0.6870795,2.5433514691394106e-56,1.0824350043065246e-54,Endothelial
CCT4,15.81206,0.8340633,2.5692401583921673e-56,1.0910964939896046e-54,Endothelial
EIF3G,15.804337,0.7235704,2.9043317412408277e-56,1.2307496120677529e-54,Endothelial
PLPP3,15.790201,1.3401233,3.6341875033825002e-56,1.5334403587612884e-54,Endothelial
PSMD12,15.777383,0.8914285,4.452709748934498e-56,1.8748001197169718e-54,Endothelial
SARAF,15.74102,0.5683779,7.915659627368746e-56,3.325758485230302e-54,Endothelial
MIF,15.666537,0.92689127,2.5616066572069445e-55,1.071687031428086e-53,Endothelial
EIF2S1,15.657856,1.1148437,2.9363067525091547e-55,1.2258458592837478e-53,Endothelial
PKIG,15.649505,0.76717323,3.3481523391632244e-55,1.3918848490128975e-53,Endothelial
RPN1,15.627779,1.0139713,4.70934834163546e-55,1.9495317031917382e-53,Endothelial
RPL15,15.595426,1.3561746,7.820098783635407e-55,3.230504120157981e-53,Endothelial
LGALS1,15.584278,1.5920097,9.310912069746636e-55,3.8383163668275617e-53,Endothelial
SUMO3,15.555091,0.72620654,1.4694554537284535e-54,6.04501455442989e-53,Endothelial
TUBA1B,15.551519,0.9486278,1.5537517515803584e-54,6.37847463851895e-53,Endothelial
DNAJB11,15.529991,0.83438826,2.1741030217604718e-54,8.906590445694407e-53,Endothelial
ARF4,15.523905,0.67037445,2.3905161843889368e-54,9.77284676626224e-53,Endothelial
SDF2L1,15.49473,1.9281633,3.765420688713717e-54,1.536182498366538e-52,Endothelial
CRLF2,15.488746,1.3614073,4.1327658458062905e-54,1.682565103132499e-52,Endothelial
RPS11,15.431706,1.4330823,1.0018509793688992e-53,4.062031594334189e-52,Endothelial
APRT,15.38847,1.6719534,1.9560415409532155e-53,7.914537692912343e-52,Endothelial
EIF1A,15.365528,1.2725747,2.7875868211559254e-53,1.1256024244032278e-51,Endothelial
GIMAP5,15.363189,0.9712967,2.8900515489399217e-53,1.1645903020830503e-51,Endothelial
RALB,15.320763,1.0030721,5.556187047406112e-53,2.2343809340640294e-51,Endothelial
VMP1,15.3045025,0.9997362,7.134574110750884e-53,2.8632745998441174e-51,Endothelial
ADRM1,15.303427,0.80206543,7.253494554241852e-53,2.9050835404743025e-51,Endothelial
TCEB2,15.259511,0.7340391,1.4231176217090866e-52,5.665158128439909e-51,Endothelial
IGFBP4,15.18822,3.17512,4.232588114230522e-52,1.6781317664167492e-50,Endothelial
DNAJC3,15.185138,0.74270064,4.4363100901652016e-52,1.7553712917009097e-50,Endothelial
GNB2L1,15.175269,0.9297031,5.156553106079219e-52,2.0362701193445092e-50,Endothelial
REXO2,15.1739235,0.7722931,5.263391581017399e-52,2.074302622078957e-50,Endothelial
NHP2,15.117317,1.4390154,1.245131372415181e-51,4.897268202283661e-50,Endothelial
FCGR3,15.085037,1.046204,2.0316110286973418e-51,7.974680342725323e-50,Endothelial
NPDC1,15.074288,1.0007318,2.3907863512227924e-51,9.36589364827935e-50,Endothelial
LSM4,15.058,0.8800989,3.059031349852735e-51,1.1959962846993678e-49,Endothelial
GLIPR2,15.051066,4.123235,3.397150988967838e-51,1.325561588863589e-49,Endothelial
SNRPA1,15.049176,1.172042,3.4956103071842866e-51,1.3612846067799677e-49,Endothelial
RNH1,15.019544,0.8420038,5.468254156036977e-51,2.1211013414312722e-49,Endothelial
PSMA4,15.013394,0.7569351,5.999700311249953e-51,2.322673764895488e-49,Endothelial
COPS6,14.990774,0.6372224,8.43642208399408e-51,3.2596019051981046e-49,Endothelial
ANGPT2,14.970528,2.9542909,1.1441038648150596e-50,4.4118525745950586e-49,Endothelial
TUBA1C,14.941695,2.6610386,1.7642958516776285e-50,6.790126905724154e-49,Endothelial
PHLDA1,14.905164,1.8658801,3.050643348776762e-50,1.1717919529755575e-48,Endothelial
GRN,14.887163,0.6867177,3.9935839415824835e-50,1.5310033379160086e-48,Endothelial
NDUFB6,14.857612,0.7270299,6.210025352287721e-50,2.3760883411034866e-48,Endothelial
VPS29,14.839473,0.63048434,8.139315085769873e-50,3.10222831267109e-48,Endothelial
PSMB5,14.8091135,0.7003048,1.2791697599653435e-49,4.856655129116974e-48,Endothelial
PSMC5,14.796174,0.69749063,1.550553988289361e-49,5.87570506523882e-48,Endothelial
MRPL17,14.781882,0.8707982,1.917318858468198e-49,7.237695039485794e-48,Endothelial
RAC1,14.777184,0.6582844,2.0558418495489116e-49,7.74576742741134e-48,Endothelial
PRR13,14.771415,0.8740287,2.239617427931561e-49,8.422072789578513e-48,Endothelial
SEC11A,14.76589,0.6818243,2.430924322034422e-49,9.106723149370397e-48,Endothelial
RPS3,14.764285,1.3066247,2.4894705379788536e-49,9.308352362594555e-48,Endothelial
PSMC3,14.751771,0.65141666,2.9969494119760867e-49,1.116349492684098e-47,Endothelial
ECH1,14.749531,0.54261744,3.098104194839656e-49,1.1518517577229326e-47,Endothelial
KIF5B,14.726133,0.5221457,4.380603763353902e-49,1.6225525781370045e-47,Endothelial
ZBTB16,14.699332,1.8814552,6.509817063668595e-49,2.4021712591683457e-47,Endothelial
GNAI2,14.652449,0.64951116,1.2994700075582777e-48,4.786178784847825e-47,Endothelial
TCEB1,14.648243,0.6486421,1.382439276058291e-48,5.07280557443736e-47,Endothelial
LMAN1,14.62116,0.8531189,2.0586444012317983e-48,7.540072105255128e-47,Endothelial
PAFAH1B1,14.582942,0.67833114,3.606348193190765e-48,1.3111271429303326e-46,Endothelial
MT-CO3,14.5563345,1.8807256,5.323701126834498e-48,1.9283737261815035e-46,Endothelial
IER3,14.544598,0.8068813,6.320152580717233e-48,2.2851120477620745e-46,Endothelial
UCHL3,14.521521,1.7000976,8.8524222162053e-48,3.19481647930999e-46,Endothelial
NDUFC2,14.492749,0.58373284,1.3464378493929436e-47,4.841525150052547e-46,Endothelial
SRP9,14.480743,0.61413866,1.603537241239803e-47,5.7555011545774715e-46,Endothelial
ST6GALNAC2,14.472734,0.67353857,1.8016581262065316e-47,6.454849704890856e-46,Endothelial
HN1,14.457574,1.2108538,2.24575090329052e-47,8.031310626014464e-46,Endothelial
NSMCE1,14.451702,0.6941726,2.4456491234932457e-47,8.730347097542464e-46,Endothelial
ECE1,14.446691,0.8004239,2.630249179293428e-47,9.372343594570886e-46,Endothelial
RTN4,14.428823,0.7672291,3.408434902394541e-47,1.2123323059870835e-45,Endothelial
UQCRB,14.418347,0.7500237,3.9672797716685087e-47,1.4085630252383417e-45,Endothelial
NARS,14.306395,0.913025,1.9959714871325437e-46,7.048497877051393e-45,Endothelial
LPCAT3,14.286434,0.7714868,2.658801279882881e-46,9.372393420410049e-45,Endothelial
HSPA9,14.234649,0.9720453,5.584278370439843e-46,1.9649679515985198e-44,Endothelial
ICAM1,14.231275,1.3550608,5.8603411937034144e-46,2.0584317864870906e-44,Endothelial
PSMC4,14.230855,0.7196902,5.895634051627911e-46,2.067143576286975e-44,Endothelial
C3AR1,14.194434,2.7543132,9.918358430840554e-46,3.4652704411296653e-44,Endothelial
NOSTRIN,14.171428,0.5739076,1.3767347542478841e-45,4.801514749107001e-44,Endothelial
PPA1,14.142609,1.6104964,2.0745011976782154e-45,7.184190878778425e-44,Endothelial
PHB,14.13923,0.952193,2.176520656090205e-45,7.524270092676752e-44,Endothelial
TRA2B,14.13,0.5670015,2.4814420301086472e-45,8.563365184464255e-44,Endothelial
TMEM176A,14.112075,1.2369525,3.2002037889093074e-45,1.1024478262317816e-43,Endothelial
PLXNA2,14.09584,1.0130824,4.0282525084762545e-45,1.381959593458537e-43,Endothelial
MALL,14.095764,1.3339595,4.0326149009827904e-45,1.381959593458537e-43,Endothelial
DDOST,14.093867,0.75130934,4.142432145573096e-45,1.4171289136895462e-43,Endothelial
GPR182,14.084372,2.5458596,4.7385312046983975e-45,1.615445629560241e-43,Endothelial
BNIP2,14.078904,0.60070765,5.1197592593978403e-45,1.7423982073650162e-43,Endothelial
EIF4G2,14.076632,0.56887746,5.287070468918614e-45,1.7933896307028029e-43,Endothelial
HEXB,14.076622,0.36472014,5.287791806335085e-45,1.7933896307028029e-43,Endothelial
TBCB,14.067563,0.62440807,6.010544457850306e-45,2.0350133770092834e-43,Endothelial
HNRNPF,14.044148,0.57166076,8.366796873390773e-45,2.8279199380817356e-43,Endothelial
PSMB3,14.032022,0.620192,9.92796141239824e-45,3.349836979988139e-43,Endothelial
SLC39A1,14.021964,1.0827465,1.1440384587604606e-44,3.853551765790577e-43,Endothelial
NFKBIA,14.003199,1.1587001,1.4900967059912482e-44,5.010640885931322e-43,Endothelial
ATP6V1G1,13.988803,0.568064,1.824575716735489e-44,6.124917291017514e-43,Endothelial
CLTB,13.978096,0.634183,2.120852140724219e-44,7.095312637176695e-43,Endothelial
COPE,13.977191,0.57490945,2.1479884061058854e-44,7.173917210562114e-43,Endothelial
SET,13.975469,0.9692055,2.2005943134578442e-44,7.337176133111136e-43,Endothelial
ATP6AP1,13.961668,0.64001757,2.6710673544356947e-44,8.890774023505974e-43,Endothelial
CSNK1A1,13.951835,0.536819,3.066163372593426e-44,1.0188659233887598e-42,Endothelial
SNRPD3,13.926,0.81730884,4.4033665486551996e-44,1.4558445946518576e-42,Endothelial
STT3A,13.92091,0.8675914,4.728485344897008e-44,1.5607169802545316e-42,Endothelial
S100A6,13.904366,2.1661773,5.959329560988322e-44,1.960410500822619e-42,Endothelial
YWHAH,13.870089,0.5615887,9.615774824472695e-44,3.147489084987283e-42,Endothelial
NHP2L1,13.859346,0.6038876,1.1168721696214305e-43,3.649745622286947e-42,Endothelial
GADD45B,13.846331,1.5757073,1.3387890373163324e-43,4.367688407337472e-42,Endothelial
MBP,13.834308,1.188895,1.5825364505933678e-43,5.154360456023523e-42,Endothelial
EFHD2,13.826108,1.3303614,1.7735997451444842e-43,5.767125903972287e-42,Endothelial
PLPP1,13.775295,0.8561968,3.589148705261368e-43,1.1613165063575576e-41,Endothelial
PSMD7,13.741452,0.6054912,5.731435995539608e-43,1.8514417424935733e-41,Endothelial
TXN2,13.738286,0.65755945,5.987685131791256e-43,1.9310529545326792e-41,Endothelial
UPP1,13.722709,4.3230543,7.423929551323084e-43,2.3903354870722444e-41,Endothelial
PARK7,13.709232,0.61220366,8.939871514602207e-43,2.873738469742847e-41,Endothelial
NRARP,13.694716,1.8393855,1.0918640944215151e-42,3.5041012997680707e-41,Endothelial
RHOJ,13.683179,0.93396103,1.2797348145369304e-42,4.1003535805610104e-41,Endothelial
C1QBP,13.672412,1.1778057,1.4839447142128375e-42,4.739243208033057e-41,Endothelial
PLEK,13.656407,2.8417506,1.848829637673527e-42,5.895014241158065e-41,Endothelial
ADGRG1,13.607177,0.6935646,3.6299683711072134e-42,1.1518281280622808e-40,Endothelial
TMEM176B,13.596819,0.92768604,4.182309561917747e-42,1.324958358803685e-40,Endothelial
RND1,13.571621,2.3748016,5.900264220924729e-42,1.866207166505968e-40,Endothelial
CCND3,13.569114,0.70289993,6.10558986786349e-42,1.9280552619591357e-40,Endothelial
AGPAT5,13.546236,1.6209506,8.339763435381515e-42,2.629360615907084e-40,Endothelial
CALM1,13.531062,1.2077284,1.0253128288137816e-41,3.227442378877886e-40,Endothelial
HPCAL1,13.528113,0.6421248,1.0672737453985221e-41,3.3541673290395344e-40,Endothelial
GM26802,13.49541,1.0956764,1.6642713493107352e-41,5.213746731028304e-40,Endothelial
PDIA4,13.493882,0.8593685,1.699137405814303e-41,5.314524219296959e-40,Endothelial
SDC4,13.492007,2.5814013,1.742901195205682e-41,5.442768312445003e-40,Endothelial
H2-D1,13.438912,1.3044528,3.576525391279642e-41,1.1151176081513504e-39,Endothelial
BTF3,13.22332,0.69717485,6.4358869728511655e-40,1.9971520125989328e-38,Endothelial
PSMD11,13.178126,0.66021025,1.1726732388897463e-39,3.6332588321261714e-38,Endothelial
CARHSP1,13.109421,1.1709112,2.9081134806541195e-39,8.96782099159459e-38,Endothelial
TIMP1,13.105752,2.5657775,3.0521997391041655e-39,9.397436852976183e-38,Endothelial
SRPR,13.056319,0.59216607,5.848769582009835e-39,1.7951714114252929e-37,Endothelial
VASP,13.016849,0.69521564,9.813843718856253e-39,3.0028228335413426e-37,Endothelial
ADM,13.007714,1.4901284,1.1060155125209666e-38,3.378920259569868e-37,Endothelial
PSMD14,12.946702,0.92130685,2.4526555720719746e-38,7.44677627853286e-37,Endothelial
CLDN5,12.924535,2.2407525,3.2727200864275054e-38,9.92137681585446e-37,Endothelial
SAR1A,12.911288,0.6411845,3.887436197140055e-38,1.1766809564461562e-36,Endothelial
BCAP31,12.905022,0.56437314,4.216949407972614e-38,1.274463007424852e-36,Endothelial
MS4A6C,12.889163,2.4251573,5.180293029943702e-38,1.563210936524359e-36,Endothelial
ATP5O,12.870917,0.613389,6.561781179097335e-38,1.977062662601116e-36,Endothelial
NDUFAB1,12.864177,0.6207603,7.160047332434707e-38,2.1540264532156623e-36,Endothelial
EIF3C,12.861963,0.7037565,7.368097106218761e-38,2.2132370957018397e-36,Endothelial
NDE1,12.858268,0.87217003,7.728926335859249e-38,2.3180897024064917e-36,Endothelial
PSMB4,12.858111,0.65844065,7.744590110155434e-38,2.3192575702220798e-36,Endothelial
TMSB4X,12.788519,6.153692,1.9006056122090276e-37,5.6658749755792575e-36,Endothelial
MIDN,12.788326,0.9536477,1.9053275954644557e-37,5.671371641786571e-36,Endothelial
HIF1A,12.729326,0.9746757,4.0632848848435336e-37,1.205828744816895e-35,Endothelial
PEBP1,12.7129755,0.6486441,5.009129668627852e-37,1.4820555573620393e-35,Endothelial
MT-ATP6,12.7119465,2.5104985,5.075483060176943e-37,1.4994361874180906e-35,Endothelial
RPL14,12.709259,1.2018329,5.253005459795136e-37,1.5495579728332807e-35,Endothelial
2200002D01RIK,12.706111,2.3235092,5.468705884549636e-37,1.6107750292234767e-35,Endothelial
REEP5,12.704642,0.56928337,5.5723531103854065e-37,1.6388540005991708e-35,Endothelial
PTMA,12.69685,1.3428235,6.155805380606111e-37,1.8077517887458034e-35,Endothelial
GUSB,12.677476,1.2930397,7.883009200122895e-37,2.311528218577703e-35,Endothelial
SLC25A3,12.657941,0.59533614,1.0111682013637702e-36,2.960634384527948e-35,Endothelial
NUS1,12.646757,1.3919247,1.1658792756092941e-36,3.4085535795075876e-35,Endothelial
CERS2,12.635263,0.6219599,1.349416192104542e-36,3.9392957133955556e-35,Endothelial
NGFRAP1,12.634665,0.8381278,1.359725113995251e-36,3.96351825018882e-35,Endothelial
CD53,12.63282,1.1287996,1.3919898407911902e-36,4.051574566143339e-35,Endothelial
WDR1,12.620639,0.6860188,1.6249787489767035e-36,4.722744284452204e-35,Endothelial
CALM3,12.606074,0.5946272,1.954907134321703e-36,5.6649183943837e-35,Endothelial
EMG1,12.561991,0.66959363,3.4162853717994174e-36,9.88515466245338e-35,Endothelial
UQCRC1,12.529082,0.50732034,5.175779355715112e-36,1.4932464451590964e-34,Endothelial
GIMAP6,12.519647,0.46241808,5.829431659247409e-36,1.6769189904448206e-34,Endothelial
SWI5,12.500112,0.53580505,7.454641223977642e-36,2.1413076577037817e-34,Endothelial
SNRK,12.490138,0.53703696,8.450666454900479e-36,2.423877474436884e-34,Endothelial
NDUFA7,12.47923,0.54841614,9.691927108337079e-36,2.7758637161305544e-34,Endothelial
CCT2,12.4785795,1.0093043,9.771432023950708e-36,2.794572830652376e-34,Endothelial
GPX1,12.472272,0.60295606,1.057667847781647e-35,3.020484773990921e-34,Endothelial
UBE2N,12.453522,0.5657809,1.338082301438115e-35,3.8157614688622367e-34,Endothelial
TSHZ2,12.432111,0.56299144,1.7495255151063618e-35,4.9818497507472345e-34,Endothelial
CSTB,12.405167,0.60177594,2.4500293145113184e-35,6.966497495302386e-34,Endothelial
BCCIP,12.392285,0.6898458,2.8772596106646267e-35,8.16951017696635e-34,Endothelial
ATP6V0E,12.357459,0.51073575,4.4396911551787656e-35,1.258764233277663e-33,Endothelial
SH3BGRL3,12.34063,0.6122051,5.472657685086492e-35,1.549406892020536e-33,Endothelial
WNK1,12.336959,0.6703689,5.727887036222945e-35,1.6193402302549946e-33,Endothelial
NDUFA4,12.319879,0.7132467,7.080066412503226e-35,1.9987494077131242e-33,Endothelial
VWF,12.315193,0.47834852,7.503496109427468e-35,2.1152559490167134e-33,Endothelial
PMP22,12.308385,0.7521291,8.164019595030655e-35,2.2981715160011294e-33,Endothelial
CDC42EP4,12.298811,0.7436656,9.191734484690732e-35,2.5837821400974445e-33,Endothelial
PSMD1,12.286907,0.7614206,1.0650328444043743e-34,2.9895259542718228e-33,Endothelial
CXX1A,12.280802,0.56713945,1.1485480373495114e-34,3.219365444661753e-33,Endothelial
PSENEN,12.274998,0.48208323,1.2339547349247725e-34,3.4489472413748424e-33,Endothelial
PLP2,12.267748,1.5776374,1.34954857936553e-34,3.7666933082716384e-33,Endothelial
SRSF7,12.214734,0.673614,2.5934681864168817e-34,7.207939437707284e-33,Endothelial
EBNA1BP2,12.206779,0.7822037,2.8598969088671515e-34,7.937220928060172e-33,Endothelial
PAQR5,12.189021,0.46483493,3.5566968630445942e-34,9.857202768817683e-33,Endothelial
CD52,12.1705,1.6060802,4.463390355497544e-34,1.233535861922568e-32,Endothelial
RPS27L,12.167181,0.7775694,4.6485899768720105e-34,1.282919684793599e-32,Endothelial
TMBIM6,12.156388,0.49466145,5.305289385277719e-34,1.4621080746419227e-32,Endothelial
CYB561,12.083429,1.0416112,1.2921617023565282e-33,3.551191958847334e-32,Endothelial
SOD2,12.068872,0.8229269,1.5423243729074447e-33,4.2327996891561556e-32,Endothelial
ABI3,12.043425,0.9922328,2.1005110236980913e-33,5.748690239162623e-32,Endothelial
ATP5F1,12.042762,0.54673874,2.1174501601502165e-33,5.787011845459087e-32,Endothelial
S100A10,12.041369,1.0524944,2.1535175358561194e-33,5.877432554576847e-32,Endothelial
SNRPB,12.031012,0.5263573,2.441517042988187e-33,6.654231442888275e-32,Endothelial
SRM,12.027476,1.6461598,2.548306477589008e-33,6.935687726642458e-32,Endothelial
TIMM17A,11.99078,0.5997964,3.9714892215064454e-33,1.0779365717601172e-31,Endothelial
CTTN,11.979328,0.8015974,4.5600184020078266e-33,1.235971975399783e-31,Endothelial
TMEM256,11.972245,0.58548135,4.966622720252021e-33,1.3443310536066768e-31,Endothelial
PITPNA,11.95928,0.7306755,5.806321970789228e-33,1.569459182913604e-31,Endothelial
SSR3,11.95088,0.7478085,6.424153633802793e-33,1.734081470603891e-31,Endothelial
FKBP5,11.94192,2.586571,7.155190653266545e-33,1.9287692451794428e-31,Endothelial
PA2G4,11.937457,0.92075527,7.549630184161876e-33,2.0323150652856522e-31,Endothelial
YWHAZ,11.92311,0.53007835,8.969684741690193e-33,2.4112911027967975e-31,Endothelial
MAGOH,11.90457,0.6433738,1.120404417257267e-32,3.003750890075435e-31,Endothelial
CALM2,11.899277,0.5246764,1.1937663383638316e-32,3.1960822958504483e-31,Endothelial
MINOS1,11.896434,0.55651796,1.2351327265198492e-32,3.3023460483139254e-31,Endothelial
TPR,11.886323,0.62273425,1.3940981235480365e-32,3.7223175507471626e-31,Endothelial
MGAT2,11.846308,0.7211114,2.2488151079587402e-32,5.988229959773915e-31,Endothelial
ZFOS1,11.838692,0.919824,2.4626544213317307e-32,6.54879964539025e-31,Endothelial
COX5B,11.833306,0.5563359,2.625919076000337e-32,6.966318567097812e-31,Endothelial
SURF4,11.827243,0.9053136,2.822604880613288e-32,7.4757297274845215e-31,Endothelial
SFR1,11.81313,0.5298472,3.338938655854491e-32,8.83138069981379e-31,Endothelial
ACKR1,11.809122,4.169055,3.501971168490692e-32,9.250179876019985e-31,Endothelial
FLOT1,11.802194,0.69013053,3.802654009039973e-32,1.0030963487032484e-30,Endothelial
GARS,11.791708,0.9596018,4.3071640025578364e-32,1.1346613191230236e-30,Endothelial
BRD2,11.78899,0.59944594,4.4484363895243036e-32,1.1703129379916743e-30,Endothelial
SERPINA3N,11.773779,4.548655,5.328276872719654e-32,1.3999159436925437e-30,Endothelial
