source,target,ligand,receptor,weight
Endothelial,Endothelial,CCL8,ACKR1,-0.0
Endothelial,Endothelial,CXCL3,CXCR1,-0.0
Endothelial,Endothelial,CCL5,CCR3,-0.0
Endothelial,Endothelial,CCL5,SDC4,-0.0
Endothelial,Endothelial,CCL7,CCR1,-0.0
Endothelial,Endothelial,CCL7,CCR2,-0.0
Endothelial,Endothelial,CCL7,CCR3,-0.0
Endothelial,Endothelial,CCL7,CCR5,-0.0
Endothelial,Endothelial,CCL8,CCR1,-0.0
Endothelial,Endothelial,CCL5,CCR5,-0.0
Endothelial,Endothelial,CXCL3,ACKR1,-0.0
Endothelial,Endothelial,CXCL2,XCR1,-0.0
Endothelial,Endothelial,CXCL2,CXCR2,-0.0
Endothelial,GABAergic,CCL8,CCR1,-0.0
Endothelial,Endothelial,S100A4,CCR5,-0.0
Endothelial,Endothelial,RLN3,RAMP2,-0.0
Endothelial,Endothelial,RLN3,GPR84,-0.0
Endothelial,Endothelial,CXCL10,SDC4,-0.0
Endothelial,Endothelial,CSF2,CSF1R,-0.0
Endothelial,Endothelial,CSF3,CSF1R,-0.0
Endothelial,Endothelial,CXCL1,CXCR1,-0.0
Astrocyte,Endothelial,SAA1,FPR1,-0.0
Astrocyte,Endothelial,S100A4,CCR5,-0.0
Astrocyte,Endothelial,RLN3,RAMP2,-0.0
Astrocyte,Pericyte,SNCA,LAG3,-0.0
Astrocyte,Pericyte,CXCL3,ACKR1,-0.0
Endothelial,Microglia,CAMP,IGF1R,-0.0
Astrocyte,Pericyte,CXCL2,XCR1,-0.0
Astrocyte,Pericyte,CXCL5,CXCR2,-0.0
Astrocyte,Pericyte,IL6,F3,-0.0
Astrocyte,Pericyte,IL6,MUSK,-0.0
Astrocyte,Pericyte,ITIH2,FCER1A,-0.0
Astrocyte,Pericyte,CYTL1,CCR2,-0.0
Astrocyte,Pericyte,CXCL9,CCR3,-0.0
Astrocyte,Pericyte,CXCL9,ACKR1,-0.0
Astrocyte,Pericyte,CXCL2,ACKR1,-0.0
Astrocyte,Pericyte,CXCL1,ACKR1,-0.0
Astrocyte,Pericyte,CXCL1,CXCR1,-0.0
Astrocyte,Pericyte,CXCL1,CXCR2,-0.0
Astrocyte,Pericyte,CXCL10,ACKR1,-0.0
Astrocyte,Pericyte,CXCL10,CCR3,-0.0
Astrocyte,Pericyte,CXCL10,SDC4,-0.0
Astrocyte,Pericyte,CXCL12,AVPR1A,-0.0
Astrocyte,Pericyte,CXCL2,CXCR1,-0.0
Astrocyte,Pericyte,CXCL2,CXCR2,-0.0
Astrocyte,GABAergic,APOB,LSR,-0.0
Endothelial,Endothelial,GZMA,F2RL1,-0.0
Endothelial,Endothelial,FN1,MAG,-0.0
Astrocyte,Endothelial,CCL4,CCR1,-0.0
Astrocyte,Endothelial,CCL4,CCR5,-0.0
Astrocyte,Endothelial,CCL7,CCR2,-0.0
Astrocyte,Endothelial,CCL4,GPR152,-0.0
Astrocyte,Endothelial,CCL5,ACKR1,-0.0
Astrocyte,Pericyte,SELPLG,SELL,-0.0
Astrocyte,Endothelial,CCL5,CCR1,-0.0
Astrocyte,Pericyte,SCT,RAMP2,-0.0
Astrocyte,Pericyte,TDGF1,ACVR1C,-0.0
Astrocyte,Pericyte,GAST,GPR152,-0.0
Astrocyte,Pericyte,GZMA,F2RL1,-0.0
Astrocyte,Pericyte,HDC,HRH3,-0.0
Astrocyte,Pericyte,FGL1,LAG3,-0.0
Endothelial,GABAergic,THBS1,SDC4,-0.0
Endothelial,GABAergic,TDGF1,ACVR1C,-0.0
Endothelial,GABAergic,TNF,VSIR,-0.0
Endothelial,GABAergic,PTN,PTPRZ1,-0.0
Endothelial,GABAergic,RIMS1,SLC17A7,-0.0
Endothelial,GABAergic,RLN3,GPR84,-0.0
Endothelial,GABAergic,RLN3,RAMP2,-0.0
Endothelial,GABAergic,S100A4,CCR5,-0.0
Endothelial,GABAergic,SAA1,FPR1,-0.0
Endothelial,GABAergic,SAA1,FPR2,-0.0
Endothelial,GABAergic,SCT,GPR84,-0.0
Endothelial,GABAergic,TNF,FAS,-0.0
Endothelial,GABAergic,SCT,RAMP2,-0.0
Endothelial,GABAergic,SNCA,LAG3,-0.0
Astrocyte,Pericyte,HP,ASGR1,-0.0
Astrocyte,Pericyte,HP,CD163,-0.0
Astrocyte,Pericyte,HSPA1A,GRIN2D,-0.0
Astrocyte,Pericyte,IL34,PTPRZ1,-0.0
Astrocyte,Pericyte,CXCL3,CXCR1,-0.0
Astrocyte,Pericyte,CXCL3,CXCR2,-0.0
Astrocyte,Pericyte,CXCL5,ACKR1,-0.0
Astrocyte,Pericyte,CXCL5,CXCR1,-0.0
Astrocyte,Pericyte,LGALS3,LAG3,-0.0
Astrocyte,Pericyte,LPL,GPIHBP1,-0.0
Astrocyte,Pericyte,MSMP,CCR2,-0.0
Astrocyte,Pericyte,SCT,GPR84,-0.0
Astrocyte,Endothelial,CCL3,CCR5,-0.0
Astrocyte,Endothelial,CCL5,CCR3,-0.0
Astrocyte,Endothelial,CCL5,SDC4,-0.0
Astrocyte,Endothelial,CXCL2,CXCR2,-0.0
Astrocyte,Endothelial,CXCL5,CXCR2,-0.0
Astrocyte,Endothelial,CXCL9,CCR3,-0.0
Astrocyte,Endothelial,CYTL1,CCR2,-0.0
Astrocyte,Endothelial,EDN1,ADGRL4,-0.0
Astrocyte,Endothelial,EDN1,EDNRB,-0.0
Astrocyte,Endothelial,F10,F3,-0.0
Astrocyte,Oligodendrocyte,PTN,PTPRZ1,-0.0
Astrocyte,Endothelial,CXCL9,ACKR1,-0.0
Astrocyte,Endothelial,CXCL2,CXCR1,-0.0
Astrocyte,Endothelial,CXCL12,AVPR1A,-0.0
Astrocyte,Endothelial,CXCL5,ACKR1,-0.0
Astrocyte,Endothelial,HP,CD163,-0.0
Astrocyte,Endothelial,HSPA1A,GRIN2D,-0.0
Astrocyte,Endothelial,IL34,PTPRZ1,-0.0
Astrocyte,Endothelial,IL6,MUSK,-0.0
Astrocyte,Endothelial,FN1,MAG,-0.0
Astrocyte,Endothelial,ITIH2,FCER1A,-0.0
Astrocyte,Endothelial,LGALS3,LAG3,-0.0
Astrocyte,Endothelial,LPL,GPIHBP1,-0.0
Astrocyte,Endothelial,MFGE8,PDGFRB,-0.0
Astrocyte,Endothelial,MSMP,CCR2,-0.0
Astrocyte,Endothelial,GAST,CCKBR,-0.0
Astrocyte,Endothelial,FN1,CD79A,-0.0
Astrocyte,Endothelial,CXCL10,SDC4,-0.0
Astrocyte,Endothelial,HDC,HRH3,-0.0
Astrocyte,Endothelial,CD34,SELL,-0.0
Astrocyte,Endothelial,CD177,PECAM1,-0.0
Astrocyte,Endothelial,CCL8,CCR5,-0.0
Astrocyte,Endothelial,FGL1,LAG3,-0.0
Astrocyte,Endothelial,CXCL5,CXCR1,-0.0
Astrocyte,Endothelial,CXCL3,CXCR2,-0.0
Astrocyte,Endothelial,CXCL3,CXCR1,-0.0
Astrocyte,Endothelial,CCL7,CCR1,-0.0
Astrocyte,Endothelial,CXCL1,CXCR2,-0.0
Astrocyte,Endothelial,CXCL10,CCR3,-0.0
Astrocyte,Endothelial,NPY,NPY5R,-0.0
Astrocyte,Endothelial,IL6,F3,-0.0
Astrocyte,Endothelial,CCL5,CCR5,-0.0
Astrocyte,Endothelial,CCL3,CCR3,-0.0
Astrocyte,Endothelial,CCL3,CCR1,-0.0
Astrocyte,Endothelial,CCL28,CCR3,-0.0
Astrocyte,Endothelial,CFP,NCR1,-0.0
Astrocyte,Endothelial,CCL7,CCR5,-0.0
Astrocyte,Endothelial,CGA,GPR84,-0.0
Astrocyte,Endothelial,CGA,RAMP2,-0.0
Astrocyte,Endothelial,COL3A1,MAG,-0.0
Astrocyte,GABAergic,FGL1,LAG3,-0.0
Astrocyte,Endothelial,CSF2,CSF1R,-0.0
Astrocyte,Endothelial,CXCL1,ACKR1,-0.0
Astrocyte,Endothelial,CXCL1,CXCR1,-0.0
Astrocyte,Endothelial,CCL8,ACKR1,-0.0
Astrocyte,Endothelial,CCL7,CCR3,-0.0
Astrocyte,Endothelial,CXCL10,ACKR1,-0.0
Astrocyte,Endothelial,CCL4,CCR3,-0.0
GABAergic,Pericyte,SCT,RAMP2,-0.0
Astrocyte,Endothelial,CCL24,CCR3,-0.0
Astrocyte,Endothelial,GAST,GPR152,-0.0
Astrocyte,Endothelial,CD40LG,CD53,-0.0
Astrocyte,Endothelial,GZMA,F2RL1,-0.0
Astrocyte,Endothelial,HP,ASGR1,-0.0
Astrocyte,Endothelial,CXCL2,XCR1,-0.0
Astrocyte,Endothelial,CXCL3,ACKR1,-0.0
Astrocyte,Endothelial,CSF3,CSF1R,-0.0
Astrocyte,Microglia,CSF2,CSF1R,-0.0
Astrocyte,Microglia,COL3A1,MAG,-0.0
Astrocyte,Microglia,CGA,RAMP2,-0.0
Astrocyte,Astrocyte,CAMP,IGF1R,-0.0
Astrocyte,Astrocyte,B2M,KLRD1,-0.0
Astrocyte,Astrocyte,BMP8A,TGFBR1,-0.0
Astrocyte,Astrocyte,CALCA,GPR84,-0.0
Astrocyte,Astrocyte,CALCB,GPR84,-0.0
Astrocyte,Astrocyte,CALCB,RAMP1,-0.0
Astrocyte,Astrocyte,CXCL2,CXCR1,-0.0
Astrocyte,Astrocyte,CCL4,CCR5,-0.0
Astrocyte,Astrocyte,CXCL2,CXCR2,-0.0
Astrocyte,Astrocyte,CXCL3,ACKR1,-0.0
Astrocyte,Astrocyte,CD34,SELL,-0.0
Astrocyte,Endothelial,CCL2,CCR1,-0.0
Astrocyte,Endothelial,CCL2,CCR3,-0.0
Astrocyte,GABAergic,CGA,RAMP2,-0.0
Astrocyte,Endothelial,CCL2,CCR5,-0.0
Astrocyte,Astrocyte,CD177,PECAM1,-0.0
Astrocyte,Endothelial,THBS1,SDC4,-0.0
Astrocyte,Endothelial,VWF,SIRPA,-0.0
Astrocyte,Endothelial,XCL1,XCR1,-0.0
Astrocyte,GABAergic,ADM,GPR84,-0.0
Astrocyte,GABAergic,ADM,RAMP1,-0.0
Astrocyte,GABAergic,ADM,RAMP2,-0.0
Astrocyte,Endothelial,TDGF1,ACVR1C,-0.0
Astrocyte,Astrocyte,CCL8,CCR5,-0.0
Astrocyte,Astrocyte,CCL8,CCR3,-0.0
Astrocyte,Astrocyte,CCL8,CCR2,-0.0
Astrocyte,Astrocyte,CGA,GPR84,-0.0
Astrocyte,Astrocyte,CD40LG,CD9,-0.0
Astrocyte,Astrocyte,CCL5,ACKR1,-0.0
Astrocyte,Astrocyte,B2M,KLRC2,-0.0
Astrocyte,Astrocyte,CCL7,CCR3,-0.0
Astrocyte,Astrocyte,APP,FPR2,-0.0
Astrocyte,Astrocyte,APOB,LSR,-0.0
Astrocyte,Microglia,SCT,GPR84,-0.0
Astrocyte,Microglia,PSAP,GPR37,-0.0
Astrocyte,Oligodendrocyte,HP,ASGR1,-0.0
Astrocyte,Astrocyte,CXCL9,ACKR1,-0.0
Astrocyte,Astrocyte,CCL2,CCR1,-0.0
Astrocyte,Astrocyte,CYTL1,CCR2,-0.0
Astrocyte,Astrocyte,CXCL3,CXCR1,-0.0
Astrocyte,Astrocyte,CXCL10,ACKR1,-0.0
Astrocyte,Astrocyte,CGA,RAMP2,-0.0
Astrocyte,Astrocyte,COL3A1,MAG,-0.0
Astrocyte,Astrocyte,CSF2,CSF1R,-0.0
Astrocyte,Astrocyte,CSF3,CSF1R,-0.0
Astrocyte,Astrocyte,CCL4,GPR152,-0.0
Astrocyte,Astrocyte,CXCL1,ACKR1,-0.0
Astrocyte,Astrocyte,CXCL1,CXCR2,-0.0
Astrocyte,Astrocyte,CXCL10,CCR3,-0.0
Astrocyte,Astrocyte,CFP,NCR1,-0.0
Astrocyte,Astrocyte,CXCL10,SDC4,-0.0
Astrocyte,Astrocyte,CXCL12,AVPR1A,-0.0
Astrocyte,Astrocyte,CXCL2,ACKR1,-0.0
Astrocyte,Astrocyte,CXCL1,CXCR1,-0.0
Astrocyte,Astrocyte,CCL4,CCR3,-0.0
Astrocyte,Astrocyte,CAMP,FPR2,-0.0
Astrocyte,Astrocyte,CALCB,RAMP2,-0.0
Astrocyte,Astrocyte,B2M,KLRC1,-0.0
Astrocyte,Astrocyte,ADM,RAMP1,-0.0
Astrocyte,Astrocyte,ADM,RAMP2,-0.0
Astrocyte,Astrocyte,ANGPTL4,GPIHBP1,-0.0
Astrocyte,Astrocyte,ANXA1,FPR1,-0.0
Astrocyte,Astrocyte,APOB,TREM2,-0.0
Astrocyte,Microglia,SAA1,FPR2,-0.0
Astrocyte,Astrocyte,CCL5,CCR1,-0.0
Astrocyte,Astrocyte,CCL5,CCR5,-0.0
Astrocyte,Astrocyte,FN1,CD79A,-0.0
Astrocyte,Astrocyte,IL34,PTPRZ1,-0.0
Astrocyte,Astrocyte,GAST,CCKBR,-0.0
Astrocyte,Astrocyte,GAST,GPR152,-0.0
Astrocyte,Astrocyte,GZMA,F2RL1,-0.0
Astrocyte,Astrocyte,HDC,HRH3,-0.0
Astrocyte,Astrocyte,HP,ASGR1,-0.0
Astrocyte,Astrocyte,HP,CD163,-0.0
Astrocyte,Astrocyte,HSPA1A,GRIN2D,-0.0
Astrocyte,Astrocyte,RLN3,RAMP2,-0.0
Astrocyte,Astrocyte,S100A4,CCR5,-0.0
Astrocyte,Astrocyte,SAA1,FPR1,-0.0
Astrocyte,Endothelial,APOB,TREM2,-0.0
Astrocyte,Astrocyte,SAA1,FPR2,-0.0
Astrocyte,Astrocyte,TDGF1,ACVR1C,-0.0
Astrocyte,Astrocyte,CCL11,CCR3,-0.0
Astrocyte,Astrocyte,CCL11,CCR5,-0.0
Astrocyte,Astrocyte,CCL17,ACKR1,-0.0
Astrocyte,Astrocyte,CCL19,CCR7,-0.0
Astrocyte,Astrocyte,CCL2,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CXCL3,CXCR2,-0.0
Astrocyte,Astrocyte,CCL2,CCR2,-0.0
Astrocyte,Astrocyte,CCL2,CCR5,-0.0
Astrocyte,Astrocyte,CCL11,ACKR1,-0.0
Astrocyte,Astrocyte,CCL24,CCR2,-0.0
Astrocyte,Astrocyte,CCL24,CCR3,-0.0
Astrocyte,Astrocyte,CCL28,CCR3,-0.0
Astrocyte,Astrocyte,CCL3,CCR1,-0.0
Astrocyte,Astrocyte,CCL3,CCR3,-0.0
Astrocyte,Astrocyte,F10,F3,-0.0
Astrocyte,Astrocyte,CCL5,CCR3,-0.0
Astrocyte,Astrocyte,EDN1,EDNRB,-0.0
Astrocyte,Endothelial,CAMP,FPR2,-0.0
Astrocyte,Astrocyte,CCL5,SDC4,-0.0
Astrocyte,Astrocyte,CCL7,ACKR1,-0.0
Astrocyte,Astrocyte,CCL7,CCR1,-0.0
Astrocyte,Astrocyte,CCL7,CCR2,-0.0
Astrocyte,Astrocyte,CCL7,CCR5,-0.0
Astrocyte,Astrocyte,CD40LG,CD53,-0.0
Astrocyte,Astrocyte,CCL8,ACKR1,-0.0
Astrocyte,Astrocyte,CCL8,CCR1,-0.0
Astrocyte,Astrocyte,CXCL2,XCR1,-0.0
Astrocyte,Astrocyte,CCL1,ACKR1,-0.0
Astrocyte,Astrocyte,CCL11,CCR2,-0.0
Astrocyte,Astrocyte,CCL4,CCR1,-0.0
Astrocyte,Endothelial,CALCA,GPR84,-0.0
Astrocyte,Endothelial,CALCB,GPR84,-0.0
Astrocyte,Endothelial,CALCB,RAMP1,-0.0
Astrocyte,Endothelial,CALCB,RAMP2,-0.0
Astrocyte,Endothelial,CAMP,IGF1R,-0.0
Astrocyte,Endothelial,APP,FPR2,-0.0
Astrocyte,Endothelial,BMP8A,TGFBR1,-0.0
Astrocyte,Endothelial,CCL1,ACKR1,-0.0
Astrocyte,Endothelial,CCL11,CCR2,-0.0
Astrocyte,Endothelial,CCL11,CCR3,-0.0
Astrocyte,Endothelial,CCL11,CCR5,-0.0
Astrocyte,Endothelial,CCL17,ACKR1,-0.0
Astrocyte,Endothelial,CCL19,CCR7,-0.0
Astrocyte,Endothelial,B2M,KLRC1,-0.0
Astrocyte,Endothelial,CCL11,ACKR1,-0.0
Astrocyte,Endothelial,B2M,KLRD1,-0.0
Astrocyte,Endothelial,B2M,KLRC2,-0.0
Astrocyte,Astrocyte,EDN1,ADGRL4,-0.0
Astrocyte,Microglia,SAA1,FPR1,-0.0
Astrocyte,Microglia,S100A4,CCR5,-0.0
Astrocyte,Microglia,RLN3,RAMP2,-0.0
Astrocyte,Oligodendrocyte,CCL2,CCR5,-0.0
Astrocyte,Oligodendrocyte,APOB,LSR,-0.0
Astrocyte,Endothelial,CCL2,CCR2,-0.0
Astrocyte,Oligodendrocyte,APP,FPR2,-0.0
Astrocyte,Astrocyte,PF4,ACKR1,-0.0
Astrocyte,Astrocyte,PGLYRP1,TREM1,-0.0
Astrocyte,Astrocyte,PNOC,OPRL1,-0.0
Astrocyte,Astrocyte,PPBP,ACKR1,-0.0
Astrocyte,Astrocyte,PPBP,CXCR1,-0.0
Astrocyte,Astrocyte,PPBP,CXCR2,-0.0
Astrocyte,Astrocyte,PENK,OPRL1,-0.0
Astrocyte,Astrocyte,PPY,NPY5R,-0.0
Astrocyte,Astrocyte,RIMS1,SLC17A7,-0.0
Astrocyte,Astrocyte,RLN3,GPR84,-0.0
Astrocyte,Astrocyte,ITIH2,FCER1A,-0.0
Astrocyte,Astrocyte,IL6,MUSK,-0.0
Astrocyte,Astrocyte,IL6,F3,-0.0
Astrocyte,Astrocyte,FGL1,LAG3,-0.0
Astrocyte,Astrocyte,PROK2,PROKR1,-0.0
Astrocyte,Astrocyte,NTS,NTSR2,-0.0
Astrocyte,Astrocyte,NPY,NPY5R,-0.0
Astrocyte,Oligodendrocyte,B2M,KLRC2,-0.0
Astrocyte,Oligodendrocyte,CAMP,IGF1R,-0.0
Astrocyte,Oligodendrocyte,B2M,KLRD1,-0.0
Astrocyte,Oligodendrocyte,BMP8A,TGFBR1,-0.0
Astrocyte,Oligodendrocyte,CALCA,GPR84,-0.0
Astrocyte,Oligodendrocyte,CALCB,GPR84,-0.0
Astrocyte,Oligodendrocyte,CALCB,RAMP1,-0.0
Astrocyte,Oligodendrocyte,CALCB,RAMP2,-0.0
Astrocyte,Oligodendrocyte,CCL2,CCR1,-0.0
Astrocyte,Oligodendrocyte,CAMP,FPR2,-0.0
Astrocyte,Oligodendrocyte,CCL2,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CCL17,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CCL28,CCR3,-0.0
Astrocyte,Oligodendrocyte,CCL3,CCR5,-0.0
Astrocyte,Oligodendrocyte,CCL3,CCR1,-0.0
Astrocyte,Oligodendrocyte,CCL3,CCR3,-0.0
Astrocyte,Oligodendrocyte,CCL24,CCR3,-0.0
Astrocyte,Oligodendrocyte,CCL4,CCR1,-0.0
Astrocyte,Microglia,PF4,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CCL1,ACKR1,-0.0
Astrocyte,Oligodendrocyte,ADM,GPR84,-0.0
Astrocyte,Oligodendrocyte,B2M,KLRC1,-0.0
Astrocyte,Oligodendrocyte,ADM,RAMP1,-0.0
Astrocyte,Oligodendrocyte,ADM,RAMP2,-0.0
Astrocyte,Oligodendrocyte,ANGPTL4,GPIHBP1,-0.0
Astrocyte,Oligodendrocyte,CCL24,CCR2,-0.0
Astrocyte,Oligodendrocyte,CCL11,CCR2,-0.0
Astrocyte,Oligodendrocyte,CCL11,ACKR1,-0.0
Astrocyte,Microglia,PPBP,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CCL2,CCR2,-0.0
Astrocyte,Microglia,PGLYRP1,TREM1,-0.0
Astrocyte,Microglia,PNOC,OPRL1,-0.0
Astrocyte,Oligodendrocyte,ANXA1,FPR1,-0.0
Astrocyte,Microglia,PPBP,CXCR1,-0.0
Astrocyte,Microglia,PPBP,CXCR2,-0.0
Astrocyte,Microglia,TNF,FAS,-0.0
Astrocyte,Microglia,XCL1,XCR1,-0.0
Astrocyte,Oligodendrocyte,CCL4,CCR3,-0.0
Astrocyte,Oligodendrocyte,CCL2,CCR3,-0.0
Astrocyte,Oligodendrocyte,CCL11,CCR3,-0.0
Astrocyte,Oligodendrocyte,CCL11,CCR5,-0.0
Astrocyte,Oligodendrocyte,CCL19,CCR7,-0.0
Astrocyte,GABAergic,CSF3,CSF1R,-0.0
Astrocyte,GABAergic,CSF2,CSF1R,-0.0
Astrocyte,GABAergic,COL3A1,MAG,-0.0
Astrocyte,Oligodendrocyte,PGLYRP1,TREM1,-0.0
Astrocyte,Oligodendrocyte,PNOC,OPRL1,-0.0
Astrocyte,Oligodendrocyte,PPBP,ACKR1,-0.0
Astrocyte,Oligodendrocyte,GZMA,F2RL1,-0.0
Astrocyte,Microglia,PPY,NPY5R,-0.0
Astrocyte,Oligodendrocyte,HDC,HRH3,-0.0
Astrocyte,Oligodendrocyte,HP,CD163,-0.0
Astrocyte,Microglia,TDGF1,ACVR1C,-0.0
Astrocyte,Microglia,THBS1,SDC4,-0.0
Astrocyte,Microglia,PTN,PTPRB,-0.0
Astrocyte,Microglia,PROK2,PROKR1,-0.0
Astrocyte,Microglia,VWF,SIRPA,-0.0
Astrocyte,Microglia,NPY,NPY5R,-0.0
Astrocyte,Microglia,ITIH2,FCER1A,-0.0
Astrocyte,Microglia,LPL,GPIHBP1,-0.0
Astrocyte,Microglia,MFGE8,PDGFRB,-0.0
Astrocyte,Microglia,MSMP,CCR2,-0.0
Astrocyte,Microglia,IL6,MUSK,-0.0
Astrocyte,Microglia,SNCA,LAG3,-0.0
Astrocyte,Microglia,SELPLG,SELL,-0.0
Astrocyte,Microglia,SCT,RAMP2,-0.0
Astrocyte,Oligodendrocyte,HSPA1A,GRIN2D,-0.0
Astrocyte,Oligodendrocyte,IL34,PTPRZ1,-0.0
Astrocyte,Oligodendrocyte,CCL5,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CCL4,GPR152,-0.0
Astrocyte,Oligodendrocyte,CCL4,CCR5,-0.0
Astrocyte,Microglia,PTN,PTPRZ1,-0.0
Astrocyte,Microglia,RIMS1,SLC17A7,-0.0
Astrocyte,Microglia,RLN3,GPR84,-0.0
Astrocyte,Oligodendrocyte,ITIH2,FCER1A,-0.0
Astrocyte,Oligodendrocyte,PF4,ACKR1,-0.0
Astrocyte,Oligodendrocyte,NTS,NTSR2,-0.0
Astrocyte,Astrocyte,CXCL5,CXCR2,-0.0
Astrocyte,Astrocyte,LPL,GPIHBP1,-0.0
Astrocyte,Astrocyte,MSMP,CCR2,-0.0
Astrocyte,Oligodendrocyte,APOB,TREM2,-0.0
Astrocyte,Microglia,PENK,OPRL1,-0.0
Astrocyte,Oligodendrocyte,NPY,NPY5R,-0.0
Astrocyte,Microglia,NTS,NTSR2,-0.0
Astrocyte,Oligodendrocyte,LGALS3,LAG3,-0.0
Astrocyte,Oligodendrocyte,IL6,MUSK,-0.0
Astrocyte,Oligodendrocyte,CXCL5,CXCR2,-0.0
Astrocyte,Oligodendrocyte,FN1,CD79A,-0.0
Astrocyte,Oligodendrocyte,CXCL9,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CXCL9,CCR3,-0.0
Astrocyte,Oligodendrocyte,PROK2,PROKR1,-0.0
Astrocyte,Oligodendrocyte,CYTL1,CCR2,-0.0
Astrocyte,Astrocyte,CCL3,CCR5,-0.0
Astrocyte,Oligodendrocyte,EDN1,EDNRB,-0.0
Astrocyte,Oligodendrocyte,FGL1,LAG3,-0.0
Astrocyte,Oligodendrocyte,GAST,CCKBR,-0.0
Astrocyte,Oligodendrocyte,IL6,F3,-0.0
Astrocyte,Oligodendrocyte,GAST,GPR152,-0.0
Astrocyte,Oligodendrocyte,EDN1,ADGRL4,-0.0
Astrocyte,Oligodendrocyte,PPY,NPY5R,-0.0
Astrocyte,Oligodendrocyte,PPBP,CXCR2,-0.0
Astrocyte,Oligodendrocyte,PPBP,CXCR1,-0.0
Astrocyte,Oligodendrocyte,CXCL5,ACKR1,-0.0
Astrocyte,Oligodendrocyte,CXCL5,CXCR1,-0.0
Astrocyte,Oligodendrocyte,PENK,OPRL1,-0.0
Astrocyte,Oligodendrocyte,LPL,GPIHBP1,-0.0
Astrocyte,Oligodendrocyte,MFGE8,PDGFRB,-0.0
Astrocyte,Oligodendrocyte,MSMP,CCR2,-0.0
Astrocyte,Oligodendrocyte,F10,F3,-0.0
Endothelial,Endothelial,CD40LG,CD9,-0.0
Astrocyte,Astrocyte,CCL2,CCR3,-0.0
Astrocyte,Astrocyte,CXCL3,CXCR2,-0.0
Astrocyte,GABAergic,PPY,NPY5R,-0.0
Astrocyte,GABAergic,S100A4,CCR5,-0.0
Astrocyte,GABAergic,PENK,OPRL1,-0.0
Astrocyte,GABAergic,PROK2,PROKR1,-0.0
Astrocyte,GABAergic,PTN,PTPRZ1,-0.0
Astrocyte,GABAergic,RIMS1,SLC17A7,-0.0
Astrocyte,GABAergic,RLN3,GPR84,-0.0
Astrocyte,GABAergic,RLN3,RAMP2,-0.0
Astrocyte,Microglia,HP,CD163,-0.0
Astrocyte,GABAergic,PSAP,GPR37,-0.0
Astrocyte,GABAergic,NTS,NTSR2,-0.0
Astrocyte,GABAergic,NPY,NPY5R,-0.0
Astrocyte,GABAergic,PPBP,CXCR2,-0.0
Astrocyte,GABAergic,TDGF1,ACVR1C,-0.0
Astrocyte,GABAergic,THBS1,SDC4,-0.0
Astrocyte,GABAergic,XCL1,XCR1,-0.0
Astrocyte,GABAergic,SAA1,FPR2,-0.0
Astrocyte,Microglia,ADM,GPR84,-0.0
Astrocyte,Microglia,ADM,RAMP1,-0.0
Astrocyte,Microglia,ADM,RAMP2,-0.0
Astrocyte,GABAergic,ANGPTL4,GPIHBP1,-0.0
Astrocyte,Microglia,ANXA1,FPR1,-0.0
Astrocyte,Microglia,APOB,LSR,-0.0
Astrocyte,Microglia,APOB,TREM2,-0.0
Astrocyte,GABAergic,SAA1,FPR1,-0.0
Astrocyte,Microglia,HSPA1A,GRIN2D,-0.0
Astrocyte,Microglia,IL34,PTPRZ1,-0.0
Astrocyte,Oligodendrocyte,CGA,RAMP2,-0.0
Astrocyte,Oligodendrocyte,CCL7,CCR3,-0.0
Astrocyte,GABAergic,PPBP,CXCR1,-0.0
Astrocyte,Oligodendrocyte,CCL5,CCR1,-0.0
Astrocyte,GABAergic,PPBP,ACKR1,-0.0
Astrocyte,GABAergic,PF4,ACKR1,-0.0
GABAergic,Oligodendrocyte,CD40LG,CD9,-0.0
GABAergic,Oligodendrocyte,CFP,NCR1,-0.0
GABAergic,Oligodendrocyte,CGA,RAMP2,-0.0
GABAergic,Oligodendrocyte,CCL8,CCR1,-0.0
GABAergic,Oligodendrocyte,COL3A1,MAG,-0.0
GABAergic,Oligodendrocyte,CSF2,CSF1R,-0.0
GABAergic,Oligodendrocyte,CSF3,CSF1R,-0.0
GABAergic,Oligodendrocyte,CXCL1,ACKR1,-0.0
GABAergic,Oligodendrocyte,CCL24,CCR2,-0.0
Astrocyte,Microglia,EDN1,ADGRL4,-0.0
GABAergic,Oligodendrocyte,CCL2,CCR3,-0.0
GABAergic,Oligodendrocyte,APOB,TREM2,-0.0
GABAergic,Oligodendrocyte,ADM,GPR84,-0.0
GABAergic,Microglia,TDGF1,ACVR1C,-0.0
GABAergic,Microglia,TIMP1,CD63,-0.0
GABAergic,Microglia,TNF,FAS,-0.0
GABAergic,Microglia,VWF,SIRPA,-0.0
GABAergic,Microglia,XCL1,XCR1,-0.0
GABAergic,Oligodendrocyte,ADM,RAMP1,-0.0
GABAergic,Oligodendrocyte,B2M,KLRC1,-0.0
GABAergic,Oligodendrocyte,ADM,RAMP2,-0.0
