,sample,condition,leiden,cell_type,ferroptosis_score,senescence_score,consensus_senescence,isp_index,sene_senmayo,sene_cellage,sene_fridman,glutathione_metabolism,fatty_acid_elongation,iron_metabolism,isp_group,UMAP1,UMAP2
GSM5319987_sham1_1-19-0,GSM5319987_sham1,Sham,4,Endothelial,0.791272287034999,1.2530521091811413,0.0027899261046599177,-0.4860593277214765,1.2530521091811413,-0.05522088353413657,0.0027899261046599177,-0.17469879518072284,-0.06048387096774194,2.888,Mid,8.665829,3.039503
GSM5319987_sham1_1-20-0,GSM5319987_sham1,Sham,0,Endothelial,0.42532467532467527,0.178014888337469,-0.03905896546523903,-1.4187198674471706,0.178014888337469,-0.1686746987951807,-0.03905896546523903,-0.08634538152610441,-0.04838709677419355,1.6400000000000001,Low,9.691702,5.7539916
GSM5319987_sham1_1-21-0,GSM5319987_sham1,Sham,0,Endothelial,0.3508144397974906,0.42679900744416877,-0.1332378223495702,-0.9578119669800422,0.42679900744416877,-0.2248995983935743,-0.1332378223495702,0.008032128514056214,-0.03225806451612903,0.836,Mid,10.8944025,8.099858
GSM5319987_sham1_1-22-0,GSM5319987_sham1,Sham,2,Microglia,0.7898965441338324,0.7139454094292803,-0.030839993967727353,-0.4875328179740332,0.7139454094292803,-0.17771084337349402,-0.030839993967727353,-0.28714859437751006,-0.036290322580645164,3.2319999999999998,Mid,8.220038,-3.4038217
GSM5319987_sham1_1-23-0,GSM5319987_sham1,Sham,2,Microglia,0.8289676425269645,1.0442183622828785,-0.11144578313253013,-0.44568569480142195,1.0442183622828785,-0.11144578313253013,-0.1293168451213995,-0.19477911646586346,-0.04435483870967742,2.524,Mid,6.9161077,-5.667619
GSM5319987_sham1_1-24-0,GSM5319987_sham1,Sham,0,Endothelial,0.8950583314990095,0.432803970223325,-0.1264515156085055,-0.8198065554528691,0.432803970223325,-0.3192771084337349,-0.1264515156085055,-0.08232931726907633,-0.0967741935483871,1.7320000000000002,Mid,10.613792,8.183907
GSM5319987_sham1_1-25-0,GSM5319987_sham1,Sham,0,Endothelial,0.49031476997578693,0.36074441687344916,-0.07774091388930779,-0.9891914656623988,0.36074441687344916,-0.22289156626506024,-0.07774091388930779,-0.024096385542168697,-0.05241935483870968,2.144,Mid,11.133016,9.224464
GSM5319987_sham1_1-26-0,GSM5319987_sham1,Sham,4,Endothelial,0.800957517059212,0.0781637717121588,0.0781637717121588,-1.6534322912361337,0.0781637717121588,-0.10742971887550203,0.08482883426330869,0.0,-0.04435483870967742,3.7,Low,8.958619,5.131646
GSM5319987_sham1_1-27-0,GSM5319987_sham1,Sham,8,Astrocyte,0.4662117543473476,-0.13707196029776675,-0.13707196029776675,-2.159370552653993,-0.13707196029776675,-0.17670682730923695,-0.014025033931533704,0.24698795180722893,0.24462365591397847,2.004,Low,-6.013648,14.581836
GSM5319987_sham1_1-28-0,GSM5319987_sham1,Sham,8,Astrocyte,0.5730794629099714,-0.08640198511166253,-0.2020057306590258,-2.040264496645776,-0.08640198511166253,-0.27710843373493976,-0.2020057306590258,0.13052208835341367,0.21639784946236557,2.14,Low,-5.0922465,14.720926
GSM5319987_sham1_1-29-0,GSM5319987_sham1,Sham,2,Microglia,0.22617213295179397,0.7109181141439206,0.004599607902277175,-1.0913101838616825,0.7109181141439206,-0.048192771084337366,0.004599607902277175,-0.16666666666666666,-0.028225806451612902,0.976,Mid,9.601524,-5.067049
GSM5319987_sham1_1-30-0,GSM5319987_sham1,Sham,7,Pericyte,1.163548316090689,1.0288833746898263,-0.03370532348062133,-0.08733286537962294,1.0288833746898263,-0.30120481927710846,-0.03370532348062133,-0.09236947791164662,0.11827956989247311,5.0680000000000005,High,0.26192993,8.660254
GSM5319987_sham1_1-31-0,GSM5319987_sham1,Sham,2,Microglia,0.8973145498569227,0.8675434243176178,-0.07955059568692505,-0.3724826990544031,0.8675434243176178,-0.23795180722891568,-0.07955059568692505,-0.42971887550200805,-0.08064516129032258,3.368,High,8.406524,-4.772278
GSM5319987_sham1_1-32-0,GSM5319987_sham1,Sham,4,Endothelial,0.42306845696676204,1.2668982630272954,0.1686746987951807,-0.8804242589157623,1.2668982630272954,0.1686746987951807,0.038229527974664446,-0.7048192771084337,-0.0967741935483871,1.6320000000000001,Mid,5.9864645,3.3444085
GSM5319987_sham1_1-33-0,GSM5319987_sham1,Sham,0,Endothelial,0.6319062293638564,0.5727047146401985,-0.0021866988387875125,-0.6567484385776493,0.5727047146401985,-0.08634538152610441,-0.0021866988387875125,-0.19477911646586346,-0.05241935483870968,1.46,Mid,9.130573,8.121605
GSM5319987_sham1_1-34-0,GSM5319987_sham1,Sham,0,Endothelial,0.7094981289896545,0.7247642679900744,0.020358920223194077,-0.5736435883334491,0.7247642679900744,-0.11546184738955824,0.020358920223194077,0.2449799196787148,-0.07258064516129033,1.468,Mid,12.030887,6.546554
GSM5319987_sham1_1-35-0,GSM5319987_sham1,Sham,4,Endothelial,0.16861104996698217,0.3716129032258064,-0.044789624491027,-1.1529610160286567,0.3716129032258064,-0.18674698795180722,-0.044789624491027,-0.12650602409638553,-0.04435483870967742,0.12,Mid,7.6314197,4.4328165
GSM5319987_sham1_1-36-0,GSM5319987_sham1,Sham,12,Oligodendrocyte,4.600099053488885,0.12079404466501242,-0.23284572462675313,-1.5532245516562533,0.12079404466501242,-0.606425702811245,-0.23284572462675313,-0.8755020080321285,0.15994623655913975,21.400000000000002,Low,16.102007,2.910345
GSM5319987_sham1_1-37-0,GSM5319987_sham1,Sham,2,Microglia,0.4204270305965221,1.024317617866005,-0.0920675614537777,-0.8832533602006711,1.024317617866005,-0.14759036144578314,-0.0920675614537777,-0.2751004016064257,0.11827956989247311,1.02,Mid,8.261974,-4.5279927
GSM5319987_sham1_1-38-0,GSM5319987_sham1,Sham,8,Astrocyte,0.3354061193044244,-0.055632754342431756,-0.08776956718443674,-1.967937606611404,-0.055632754342431756,-0.15963855421686746,-0.08776956718443674,0.19076305220883533,0.5618279569892473,0.5760000000000001,Low,-5.5517893,14.320387
GSM5319987_sham1_1-39-0,GSM5319987_sham1,Sham,4,Endothelial,0.47083425049526745,0.3730521091811414,-0.05911627205549691,-0.96026070964865,0.3730521091811414,-0.19076305220883535,-0.05911627205549691,-0.08433734939759036,-0.04032258064516129,1.2120000000000002,Mid,10.384934,4.572822
GSM5319987_sham1_1-40-0,GSM5319987_sham1,Sham,0,Endothelial,0.09311027955095749,0.07970223325062034,-0.06484693108128488,-1.6498159467344151,0.07970223325062034,-0.07128514056224901,-0.06484693108128488,-0.16666666666666666,0.13844086021505375,0.22799999999999998,Low,10.21673,6.1536655
GSM5319987_sham1_1-41-0,GSM5319987_sham1,Sham,7,Pericyte,0.8131190843055249,0.2853598014888337,-0.12320916905444126,-1.1663923462466108,0.2853598014888337,-0.25502008032128515,-0.12320916905444126,-0.07028112449799195,-0.06854838709677419,3.3759999999999994,Mid,0.740785,9.653965
GSM5319987_sham1_1-42-0,GSM5319987_sham1,Sham,10,Microglia,1.3179066696015846,0.059602977667493784,-0.08490423767154276,-1.697061737805255,0.059602977667493784,-0.16365461847389556,-0.08490423767154276,-0.028112449799196804,0.2647849462365591,5.732,Low,2.5251856,-7.3700256
GSM5319987_sham1_1-43-0,GSM5319987_sham1,Sham,14,Endothelial,0.8313339203169712,0.7046153846153846,-0.15653747549389233,-0.4431512915670243,0.7046153846153846,-0.3855421686746988,-0.15653747549389233,0.008032128514056214,-0.10080645161290322,2.1839999999999997,Mid,15.396266,5.297044
GSM5319987_sham1_1-44-0,GSM5319987_sham1,Sham,7,Pericyte,0.3086616773057451,0.6065508684863523,-0.044789624491027,-1.0029597083183805,0.6065508684863523,-0.2248995983935743,-0.044789624491027,-0.3654618473895582,-0.04032258064516129,0.336,Mid,-2.2483747,10.600525
GSM5319987_sham1_1-45-0,GSM5319987_sham1,Sham,0,Endothelial,0.3202729473915914,0.5712158808933003,0.00889760217161814,-0.9905234505868018,0.5712158808933003,-0.25803212851405627,0.00889760217161814,0.06626506024096385,-0.07258064516129033,0.828,Mid,9.099067,10.1881075
GSM5319987_sham1_1-46-0,GSM5319987_sham1,Sham,10,Microglia,0.4758969843715606,0.210272952853598,-0.01221535213391646,-1.342893289185329,0.210272952853598,-0.15261044176706828,-0.01221535213391646,0.10441767068273092,-0.04032258064516129,2.012,Low,4.1413293,-6.144899
GSM5319987_sham1_1-47-0,GSM5319987_sham1,Sham,0,Endothelial,0.5848558221439577,0.3147394540942928,-0.04335695973458001,-1.0973318318912102,0.3147394540942928,-0.1606425702811245,-0.04335695973458001,0.5803212851405624,-0.04838709677419355,1.312,Mid,11.041394,7.049396
GSM5319987_sham1_1-48-0,GSM5319987_sham1,Sham,0,Endothelial,0.5419876733436055,0.5466004962779156,-0.015080681646810437,-0.7530557614847577,0.5466004962779156,-0.20281124497991967,-0.015080681646810437,0.004016064257028107,-0.056451612903225805,1.476,Mid,11.752506,7.9583263
GSM5319987_sham1_1-49-0,GSM5319987_sham1,Sham,23,Microglia,2.2982610609729255,0.28799007444168734,-0.3943598250640929,-1.1602095637114145,0.28799007444168734,-0.5502008032128514,-0.3943598250640929,2.763052208835341,-0.08064516129032258,6.652,Mid,-3.7407238,-2.5381138
GSM5319987_sham1_1-50-0,GSM5319987_sham1,Sham,3,Endothelial,2.3476777459828306,1.360198511166253,-0.0810586638516061,1.1809296648010135,1.360198511166253,-0.6114457831325301,-0.0810586638516061,0.4538152610441767,0.017473118279569877,10.596,High,8.344059,11.714055
GSM5319987_sham1_1-51-0,GSM5319987_sham1,Sham,6,Astrocyte,1.6580453444860226,0.12352357320099261,-0.34067259840144776,-1.546808456572559,0.12352357320099261,-0.5020080321285141,-0.34067259840144776,2.8714859437751006,-0.15725806451612903,2.9760000000000004,Low,-9.763711,6.7367983
GSM5319987_sham1_1-52-0,GSM5319987_sham1,Sham,17,Endothelial,0.17196786264582878,0.4513151364764268,-0.14613180515759314,-1.1493656998124182,0.4513151364764268,-0.2389558232931727,-0.14613180515759314,-0.09638554216867473,-0.06451612903225806,-0.016000000000000014,Mid,4.317238,16.5961
GSM5319987_sham1_1-53-0,GSM5319987_sham1,Sham,0,Endothelial,0.8246202949592781,0.5235235732009926,0.014628261197406123,-0.6065588861257196,0.5235235732009926,-0.20281124497991967,0.014628261197406123,-0.07630522088353414,-0.07258064516129033,1.1400000000000001,Mid,9.4541445,6.879943
GSM5319987_sham1_1-54-0,GSM5319987_sham1,Sham,4,Endothelial,0.7503852080123267,0.46977667493796527,-0.0408686472628563,-0.7328976311373733,0.46977667493796527,-0.07228915662650603,-0.0408686472628563,0.25301204819277107,-0.07258064516129033,1.408,Mid,8.427318,4.54009
GSM5319987_sham1_1-55-0,GSM5319987_sham1,Sham,0,Endothelial,0.37574290116662995,0.27171215880893296,-0.03905896546523903,-1.1984728216650824,0.27171215880893296,-0.15261044176706828,-0.03905896546523903,-0.0783132530120482,-0.06048387096774194,1.0759999999999998,Low,10.155938,7.1841254
GSM5319987_sham1_1-56-0,GSM5319987_sham1,Sham,7,Pericyte,1.1432423508694693,1.2161786600496278,-0.17765042979942694,-0.1090815815073606,1.2161786600496278,-0.28714859437751006,-0.17765042979942694,-0.44779116465863456,0.23655913978494622,3.9720000000000004,High,-0.30527404,9.533199
GSM5319987_sham1_1-57-0,GSM5319987_sham1,Sham,2,Microglia,0.7058661677305744,0.7294292803970224,-0.0619816015683909,-0.577533602600199,0.7294292803970224,-0.20080321285140562,-0.0619816015683909,-0.16265060240963855,-0.04435483870967742,2.416,Mid,7.659596,-4.7180834
GSM5319987_sham1_1-58-0,GSM5319987_sham1,Sham,0,Endothelial,0.6925489764472816,0.40218362282878417,-0.020811340672598405,-0.8917834766644941,0.40218362282878417,-0.2469879518072289,-0.020811340672598405,0.03815261044176704,-0.04435483870967742,1.5,Mid,10.428016,7.944672
GSM5319987_sham1_1-59-0,GSM5319987_sham1,Sham,4,Endothelial,0.4050187101034558,0.7356327543424318,-0.04335695973458001,-0.8997564510293067,0.7356327543424318,-0.18674698795180722,-0.04335695973458001,-0.17068273092369476,-0.05241935483870968,0.25999999999999995,Mid,8.628442,5.575105
GSM5319987_sham1_1-60-0,GSM5319987_sham1,Sham,0,Endothelial,0.6581003742020691,0.517468982630273,0.5080321285140562,-0.6286931841689689,0.517468982630273,0.5080321285140562,0.37053234806213237,-0.15461847389558234,-0.04032258064516129,1.48,Mid,11.174991,5.755072
GSM5319987_sham1_1-61-0,GSM5319987_sham1,Sham,4,Endothelial,0.35334580673563726,0.1288833746898263,-0.044789624491027,-1.5342095789536683,0.1288833746898263,-0.1927710843373494,-0.044789624491027,0.0,-0.04032258064516129,1.0639999999999998,Low,10.197344,5.2883058
GSM5319987_sham1_1-62-0,GSM5319987_sham1,Sham,0,Endothelial,0.34283513097072416,0.3485359801488834,-0.08882521489971347,-1.0178889091276497,0.3485359801488834,-0.1566265060240964,-0.08882521489971347,0.04417670682730923,-0.04838709677419355,0.5,Mid,10.644395,8.338878
GSM5319987_sham1_1-63-0,GSM5319987_sham1,Sham,2,Microglia,0.4820603125687871,0.47751861042183624,0.027899261046599302,-0.8172409968861293,0.47751861042183624,-0.1566265060240964,0.027899261046599302,-0.07429718875502009,-0.05241935483870968,1.472,Mid,8.410167,-4.7338295
GSM5319987_sham1_1-64-0,GSM5319987_sham1,Sham,0,Endothelial,0.5044574069997799,0.039702233250620333,0.039702233250620333,-1.7438409037790992,0.039702233250620333,-0.10140562248995984,0.07050218669883877,0.04417670682730923,-0.028225806451612902,1.192,Low,10.74132,7.6458497
GSM5319987_sham1_1-65-0,GSM5319987_sham1,Sham,0,Endothelial,0.4173453664979089,0.4391066997518611,-0.11604584527220631,-0.8865539783663983,0.4391066997518611,-0.18473895582329317,-0.11604584527220631,0.36144578313253006,-0.05241935483870968,0.08800000000000002,Mid,11.460508,8.02028
GSM5319987_sham1_1-66-0,GSM5319987_sham1,Sham,0,Endothelial,0.6162227602905569,0.63424317617866,-0.0619816015683909,-0.673546227456796,0.63424317617866,-0.09939759036144578,-0.0619816015683909,-0.16265060240963855,-0.036290322580645164,1.2520000000000002,Mid,12.314186,7.8902235
GSM5319987_sham1_1-67-0,GSM5319987_sham1,Sham,2,Microglia,0.7151111600264142,0.40987593052109184,-0.15616045845272206,-0.8737017541559011,0.40987593052109184,-0.21285140562248997,-0.15616045845272206,-0.024096385542168697,-0.05241935483870968,2.132,Mid,8.298091,-4.926416
GSM5319987_sham1_1-68-0,GSM5319987_sham1,Sham,2,Microglia,0.6251926040061633,0.5850124069478908,-0.07917357864575478,-0.6639390710101262,0.5850124069478908,-0.07931726907630522,-0.07917357864575478,-0.13052208835341364,-0.056451612903225805,2.9000000000000004,Mid,7.187573,-5.0911903
GSM5319987_sham1_1-69-0,GSM5319987_sham1,Sham,10,Microglia,1.1328967642526964,0.9106699751861042,-0.13554216867469882,-0.1201622282065872,0.9106699751861042,-0.13554216867469882,-0.14183381088825214,0.15863453815261042,-0.04838709677419355,5.212,High,1.9061687,-7.0901318
GSM5319987_sham1_1-70-0,GSM5319987_sham1,Sham,0,Endothelial,0.9307726172132951,0.6509677419354839,-0.05127431759915549,-0.3366474161122233,0.6509677419354839,-0.11244979919678713,-0.05127431759915549,0.03815261044176704,-0.05241935483870968,2.0,High,9.712571,6.835773
GSM5319987_sham1_1-71-0,GSM5319987_sham1,Sham,0,Endothelial,0.5414373761831389,0.27325062034739456,-0.049087618760367976,-1.1948564771633639,0.27325062034739456,-0.10240963855421686,-0.049087618760367976,0.27108433734939763,-0.04032258064516129,0.976,Low,12.560387,8.200477
GSM5319987_sham1_1-72-0,GSM5319987_sham1,Sham,2,Microglia,0.27267224301122606,0.29622828784119104,-0.05481827778615593,-1.1408446221860826,0.29622828784119104,-0.09136546184738957,-0.05481827778615593,-0.40160642570281124,-0.04838709677419355,1.008,Mid,8.708379,-4.959814
GSM5319987_sham1_1-73-0,GSM5319987_sham1,Sham,0,Endothelial,1.1309156944750165,0.601786600496278,-0.00723872719046903,-0.42259194163506636,0.601786600496278,-0.0381526104417671,-0.00723872719046903,0.40160642570281124,-0.0846774193548387,3.5040000000000004,Mid,10.00019,10.628921
GSM5319987_sham1_1-74-0,GSM5319987_sham1,Sham,0,Endothelial,0.3258859784283513,0.3193548387096774,0.006032272658724164,-1.0864827983860543,0.3193548387096774,-0.20281124497991967,0.006032272658724164,0.34538152610441764,-0.024193548387096774,0.26399999999999996,Mid,11.326784,9.642956
GSM5319987_sham1_1-75-0,GSM5319987_sham1,Sham,2,Microglia,0.24130530486462692,0.1519106699751861,-0.07163323782234957,-1.4800810677021383,0.1519106699751861,-0.142570281124498,-0.07163323782234957,-0.21686746987951808,0.14247311827956988,0.772,Low,7.2936,-3.2479703
GSM5319987_sham1_1-76-0,GSM5319987_sham1,Sham,2,Microglia,0.520856262381686,0.5558312655086849,-0.07057759010707285,-0.7756885717640293,0.5558312655086849,-0.18072289156626506,-0.07057759010707285,-0.28112449799196787,-0.07258064516129033,1.316,Mid,9.4421425,-4.8531413
GSM5319987_sham1_1-77-0,GSM5319987_sham1,Sham,0,Endothelial,1.076436275588818,0.5158808933002481,-0.03513798823706832,-0.624523952360064,0.5158808933002481,-0.20080321285140562,-0.03513798823706832,0.08634538152610444,-0.05241935483870968,3.7640000000000002,Mid,10.226907,8.345645
GSM5319987_sham1_1-78-0,GSM5319987_sham1,Sham,0,Endothelial,1.0506823684789786,0.3269975186104218,-0.03370532348062133,-1.0685177321517103,0.3269975186104218,-0.16666666666666666,-0.03370532348062133,-0.16265060240963855,-0.03225806451612903,4.68,Mid,9.778559,7.383748
GSM5319987_sham1_1-79-0,GSM5319987_sham1,Sham,0,Endothelial,0.4145388509795289,0.7739454094292804,-0.04216867469879518,-0.889559898481614,0.7739454094292804,-0.04216867469879518,-0.0806062434022018,0.06626506024096385,-0.03225806451612903,0.828,Mid,10.730854,5.707081
GSM5319987_sham1_1-80-0,GSM5319987_sham1,Sham,0,Endothelial,0.6401606867708562,0.34382133995037223,-0.11785552706982355,-1.0289712551813035,0.34382133995037223,-0.285140562248996,-0.11785552706982355,-0.43373493975903615,-0.07661290322580645,2.712,Mid,11.251305,6.615273
GSM5319987_sham1_1-81-0,GSM5319987_sham1,Sham,0,Endothelial,0.5450693374422189,0.5020843672456575,0.1285140562248996,-0.7497551433190305,0.5020843672456575,0.1285140562248996,0.0901824762479264,0.12650602409638556,-0.04838709677419355,0.72,Mid,10.561139,7.525717
GSM5319987_sham1_1-82-0,GSM5319987_sham1,Sham,10,Microglia,2.2131300902487343,1.9149875930521094,-0.01726738048559795,1.0368223181009644,1.9149875930521094,-0.09437751004016065,-0.01726738048559795,-0.4979919678714859,-0.10887096774193548,11.44,High,4.2799683,-5.383283
GSM5319987_sham1_1-83-0,GSM5319987_sham1,Sham,2,Microglia,1.0679066696015846,1.4404962779156327,-0.07525260141758408,-0.18976990773736768,1.4404962779156327,-0.2710843373493976,-0.07525260141758408,0.054216867469879526,-0.06451612903225806,3.724,High,7.079969,-4.4294744
GSM5319987_sham1_1-84-0,GSM5319987_sham1,Sham,10,Microglia,0.7803764032577593,0.5727047146401985,-0.10028653295128939,-0.49772937052172583,0.5727047146401985,-0.20682730923694778,-0.10028653295128939,0.5963855421686748,-0.04838709677419355,2.3160000000000003,Mid,2.8395808,-7.2714553
GSM5319987_sham1_1-85-0,GSM5319987_sham1,Sham,13,Pericyte,0.9174554259300023,0.7122580645161289,-0.037324687075855845,-0.35091080175697237,0.7122580645161289,-0.2530120481927711,-0.037324687075855845,0.35542168674698804,-0.13306451612903225,4.1,High,-1.0636728,11.0294485
GSM5319987_sham1_1-86-0,GSM5319987_sham1,Sham,4,Endothelial,0.5720889280211314,0.612605459057072,-0.08384858995626604,-0.7208157947588162,0.612605459057072,-0.18775100401606426,-0.08384858995626604,-0.024096385542168752,-0.04838709677419355,1.6600000000000001,Mid,8.891627,4.565326
GSM5319987_sham1_1-87-0,GSM5319987_sham1,Sham,12,Oligodendrocyte,4.87656834690733,0.21449131513647646,-0.14439752676820994,-1.3329775058741649,0.21449131513647646,-0.5321285140562249,-0.14439752676820994,-0.9297188755020078,0.1639784946236559,23.988,Low,16.048857,2.7755458
GSM5319987_sham1_1-88-0,GSM5319987_sham1,Sham,0,Endothelial,0.11286594761171032,0.2256575682382134,0.07429718875502007,-1.306729844168143,0.2256575682382134,0.07429718875502007,0.0676368571859448,-0.21285140562248997,-0.024193548387096774,0.76,Low,12.425895,7.787968
GSM5319987_sham1_1-89-0,GSM5319987_sham1,Sham,2,Microglia,0.44045784723750825,0.5342928039702234,-0.0963655557231187,-0.861799342123445,0.5342928039702234,-0.09738955823293173,-0.0963655557231187,-0.00803212851405627,-0.06451612903225806,1.6560000000000001,Mid,7.4998198,-5.061403
GSM5319987_sham1_1-90-0,GSM5319987_sham1,Sham,0,Endothelial,1.9562513757429014,1.7998511166253102,0.000980244307042688,0.7616922181435704,1.7998511166253102,-0.3042168674698795,0.000980244307042688,-0.2068273092369478,0.07795698924731181,8.372,High,9.747741,10.868119
GSM5319987_sham1_1-91-0,GSM5319987_sham1,Sham,0,Endothelial,0.28808056350429234,0.5559305210918114,-0.0830945558739255,-1.0250031224966294,0.5559305210918114,-0.14457831325301204,-0.0830945558739255,-0.04216867469879518,-0.024193548387096774,0.736,Mid,12.2515955,6.7409196
GSM5319987_sham1_1-92-0,GSM5319987_sham1,Sham,8,Astrocyte,0.4032027294739159,-0.11697270471464019,-0.11697270471464019,-2.1121247615831527,-0.11697270471464019,-0.14859437751004015,-0.0619816015683909,0.09638554216867468,-0.06451612903225806,1.296,Low,-5.3682795,13.634046
GSM5319987_sham1_1-93-0,GSM5319987_sham1,Sham,0,Endothelial,0.7264472815320273,0.6495781637717122,-0.10601719197707736,-0.5554901884219501,0.6495781637717122,-0.1686746987951807,-0.10601719197707736,-0.19477911646586346,-0.03225806451612903,2.184,Mid,11.559748,6.475559
GSM5319987_sham1_1-94-0,GSM5319987_sham1,Sham,0,Endothelial,0.7033348007924279,0.4805955334987593,0.0006786306741064646,-0.707466563351094,0.4805955334987593,-0.20080321285140562,0.0006786306741064646,0.0,0.293010752688172,3.052,Mid,10.465536,9.454837
GSM5319987_sham1_1-95-0,GSM5319987_sham1,Sham,0,Endothelial,1.616883116883117,1.2236724565756822,0.04750414718745283,0.3982116426428739,1.2236724565756822,-0.10542168674698799,0.04750414718745283,0.21485943775100413,0.05779569892473117,5.328,High,9.495041,9.385317
GSM5319987_sham1_1-96-0,GSM5319987_sham1,Sham,10,Microglia,1.4700088047545674,0.4697270471464019,-0.1332378223495702,-0.7330142874116224,0.4697270471464019,-0.30120481927710846,-0.1332378223495702,0.178714859437751,-0.05241935483870968,7.34,Mid,3.2191474,-7.082091
GSM5319987_sham1_1-97-0,GSM5319987_sham1,Sham,4,Endothelial,0.8631410961919437,0.2977667493796526,-0.10315186246418338,-1.137228277684364,0.2977667493796526,-0.16666666666666666,-0.10315186246418338,-0.13052208835341364,-0.036290322580645164,3.648,Mid,8.242954,5.2074995
GSM5319987_sham1_1-98-0,GSM5319987_sham1,Sham,0,Endothelial,0.7950693374422189,0.48208436724565756,-0.02654199969838636,-0.7039668751236243,0.48208436724565756,-0.2248995983935743,-0.02654199969838636,0.042168674698795205,-0.036290322580645164,0.62,Mid,11.16504,6.1221604
GSM5319987_sham1_1-99-0,GSM5319987_sham1,Sham,2,Microglia,0.49801893022232013,0.3392555831265509,-0.1361031518624642,-1.0397036324122102,0.3392555831265509,-0.18473895582329317,-0.1361031518624642,-0.004016064257028107,-0.04435483870967742,1.6520000000000001,Mid,6.9291735,-4.537449
GSM5319987_sham1_1-100-0,GSM5319987_sham1,Sham,0,Endothelial,0.5023662777900065,0.12426799007444168,0.12426799007444168,-1.5450586124588244,0.12426799007444168,-0.12248995983935743,0.13316241894133612,-0.2570281124497992,-0.03225806451612903,1.9960000000000002,Low,9.427234,7.2618403
GSM5319987_sham1_1-101-0,GSM5319987_sham1,Sham,2,Microglia,0.6005392912172574,0.7001488833746898,-0.09063489669733071,-0.6903440163359428,0.7001488833746898,-0.23293172690763053,-0.09063489669733071,-0.1566265060240964,-0.056451612903225805,2.112,Mid,8.130388,-5.375123
GSM5319987_sham1_1-102-0,GSM5319987_sham1,Sham,2,Microglia,0.2526414263702399,0.5127543424317618,0.06296184587543355,-1.062960231402491,0.5127543424317618,-0.1214859437751004,0.06296184587543355,-0.3815261044176707,-0.028225806451612902,0.8959999999999999,Mid,9.193373,-5.4571657
GSM5319987_sham1_1-103-0,GSM5319987_sham1,Sham,0,Endothelial,0.5337332159366058,0.35622828784119104,0.05904086864726285,-0.9998071866190568,0.35622828784119104,-0.010040160642570295,0.05904086864726285,-0.040160642570281124,-0.03225806451612903,0.704,Mid,9.147707,6.6817904
GSM5319987_sham1_1-104-0,GSM5319987_sham1,Sham,2,Microglia,0.19045784723750828,0.5051612903225806,-0.09025787965616046,-1.1295619908180556,0.5051612903225806,-0.142570281124498,-0.09025787965616046,-0.12650602409638553,-0.04032258064516129,0.44000000000000006,Mid,8.070979,-3.5520303
GSM5319987_sham1_1-105-0,GSM5319987_sham1,Sham,14,Endothelial,0.804589478318292,0.74,-0.13218217463429346,-0.4717959420767272,0.74,-0.22590361445783136,-0.13218217463429346,0.11646586345381527,-0.07661290322580645,1.584,Mid,15.182009,5.26877
GSM5319987_sham1_1-106-0,GSM5319987_sham1,Sham,9,Astrocyte,0.9982940788025534,2.0564267990074443,-0.13753581661891118,-0.26432851451673844,2.0564267990074443,-0.22188755020080325,-0.13753581661891118,-0.002008032128514081,0.1303763440860215,1.68,High,3.3559818,14.4775
GSM5319987_sham1_1-107-0,GSM5319987_sham1,Sham,2,Microglia,0.3286924939467313,0.2885359801488834,0.14257028112449796,-1.1589263446946756,0.2885359801488834,0.14257028112449796,0.12132408384858995,-0.3293172690763052,-0.020161290322580645,0.84,Mid,6.3193936,-3.495472
GSM5319987_sham1_1-108-0,GSM5319987_sham1,Sham,12,Oligodendrocyte,0.5814990094651112,-0.11384615384615385,-0.11384615384615385,-2.104775416305466,-0.11384615384615385,-0.1566265060240964,-0.02510933494193937,0.40160642570281124,-0.06048387096774194,2.024,Low,16.122866,2.8694162
GSM5319987_sham1_1-109-0,GSM5319987_sham1,Sham,2,Microglia,0.2711314109619194,1.0473945409429282,-0.14183381088825214,-1.0431565224081285,1.0473945409429282,-0.18072289156626506,-0.14183381088825214,-0.3614457831325301,-0.05241935483870968,1.3760000000000001,Mid,9.359102,-5.4440913
GSM5319987_sham1_1-110-0,GSM5319987_sham1,Sham,13,Pericyte,0.12029495927801011,0.3254590570719603,-0.08022922636103152,-1.2047099936984493,0.3254590570719603,-0.12449799196787148,-0.08022922636103152,-0.030120481927710857,-0.04032258064516129,-0.03999999999999998,Low,-5.085304,9.778321
GSM5319987_sham1_1-111-0,GSM5319987_sham1,Sham,4,Endothelial,1.0034668721109399,0.5066997518610421,0.046146885839239926,-0.6461053630961268,0.5066997518610421,0.02510040160642571,0.046146885839239926,-0.024096385542168697,-0.04435483870967742,3.044,Mid,9.862822,5.654701
GSM5319987_sham1_1-112-0,GSM5319987_sham1,Sham,14,Endothelial,1.308221439577372,1.3359801488833747,-0.07992761272809532,0.06761936957924387,1.3359801488833747,-0.3373493975903614,-0.07992761272809532,-0.5,-0.07258064516129033,5.06,High,15.199662,5.713213
GSM5319987_sham1_1-113-0,GSM5319987_sham1,Sham,18,Endothelial,0.401386748844376,0.08739454094292803,-0.08882521489971347,-1.6317342242258221,0.08739454094292803,-0.17670682730923695,-0.08882521489971347,-0.04618473895582331,-0.04838709677419355,1.76,Low,15.39622,-4.93948
