compound,gene,target_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,pchembl_value,source
Quercetin,RENAL CELL CARCINOMA-ASSOCIATED ANTIGEN G250,CHEMBL3594,CHEMBL50,Ki,7000.0,nM,5.16,ChEMBL
Quercetin,RENAL NAD(P)H-OXIDASE,CHEMBL1250375,CHEMBL50,IC50,680.0,nM,6.17,ChEMBL
Quercetin,RENAL-TYPE ARGININE VASOPRESSIN RECEPTOR,CHEMBL1790,CHEMBL50,IC50,7000.0,nM,5.16,ChEMBL
Quercetin,REP,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,REPAIR,CHEMBL5619,CHEMBL50,Potency,1412.5,nM,,ChEMBL
Quercetin,REPLICASE,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,REPLICASE POLYPROTEIN 1AB,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,RETICULUM,CHEMBL4693,CHEMBL50,IC50,9000.0,nM,5.05,ChEMBL
Quercetin,RNA-CAPPING ENZYME SUBUNIT NSP9,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,RNA-DIRECTED RNA POLYMERASE NSP12,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,ROTAMASE PIN1,CHEMBL2288,CHEMBL50,Potency,2685.5,nM,,ChEMBL
Quercetin,S-APP-ALPHA,CHEMBL2487,CHEMBL50,IC50,7940.0,nM,5.1,ChEMBL
Quercetin,S-APP-BETA,CHEMBL2487,CHEMBL50,IC50,7940.0,nM,5.1,ChEMBL
Quercetin,S-D-LACTOYLGLUTATHIONE METHYLGLYOXAL LYASE,CHEMBL2424,CHEMBL50,IC50,3200.0,nM,5.5,ChEMBL
Quercetin,S-MEPHENYTOIN 4-HYDROXYLASE,CHEMBL3721,CHEMBL50,IC50,1390.0,nM,5.86,ChEMBL
Quercetin,S-NITROSO-COA REDUCTASE,CHEMBL3871,CHEMBL50,IC50,2320.0,nM,5.63,ChEMBL
Quercetin,SALIVARY ALPHA-AMYLASE,CHEMBL6066863,CHEMBL50,IC50,8210.0,nM,5.09,ChEMBL
Quercetin,SALIVARY CARBONIC ANHYDRASE,CHEMBL3025,CHEMBL50,Ki,6170.0,nM,5.21,ChEMBL
Quercetin,SARCOPLASMIC/ENDOPLASMIC RETICULUM CALCIUM ATPASE 1,CHEMBL4693,CHEMBL50,IC50,9000.0,nM,5.05,ChEMBL
Quercetin,SARS CORONAVIRUS MAIN PROTEINASE,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,SARS-COV-2,CHEMBL4303835,CHEMBL50,EC50,2400.0,nM,5.62,ChEMBL
Quercetin,SCATTER FACTOR RECEPTOR,CHEMBL3717,CHEMBL50,IC50,580.0,nM,6.24,ChEMBL
Quercetin,SCORR,CHEMBL3871,CHEMBL50,IC50,2320.0,nM,5.63,ChEMBL
Quercetin,SECRETED CARBONIC ANHYDRASE,CHEMBL3025,CHEMBL50,Ki,6170.0,nM,5.21,ChEMBL
Quercetin,SERCA1,CHEMBL4693,CHEMBL50,IC50,9000.0,nM,5.05,ChEMBL
Quercetin,SERINE,CHEMBL3769,CHEMBL50,IC50,7100.0,nM,5.15,ChEMBL
Quercetin,SERINE PROTEASE 1,CHEMBL3769,CHEMBL50,IC50,7100.0,nM,5.15,ChEMBL
Quercetin,SERINE-THREONINE PROTEIN KINASE N,CHEMBL3384,CHEMBL50,IC50,5800.0,nM,5.24,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE 12,CHEMBL2185,CHEMBL50,IC50,910.0,nM,6.04,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE 13,CHEMBL3024,CHEMBL50,IC50,5750.0,nM,5.24,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE 5,CHEMBL2185,CHEMBL50,IC50,910.0,nM,6.04,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE AURORA-B,CHEMBL2185,CHEMBL50,IC50,910.0,nM,6.04,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE B-RAF,CHEMBL5145,CHEMBL50,IC50,7589.0,nM,5.12,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE GSK3A,CHEMBL2095188,CHEMBL50,IC50,2100.0,nM,5.68,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE GSK3B,CHEMBL262,CHEMBL50,IC50,2000.0,nM,5.7,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE N1,CHEMBL3384,CHEMBL50,IC50,5800.0,nM,5.24,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE NEK2,CHEMBL3835,CHEMBL50,IC50,5730.0,nM,5.24,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE NEK6,CHEMBL4309,CHEMBL50,IC50,4230.0,nM,5.37,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE PIM-1,CHEMBL2147,CHEMBL50,IC50,43.0,nM,7.37,ChEMBL
Quercetin,SERINE/THREONINE-PROTEIN KINASE PLK1,CHEMBL3024,CHEMBL50,IC50,5750.0,nM,5.24,ChEMBL
Quercetin,SF RECEPTOR,CHEMBL3717,CHEMBL50,IC50,580.0,nM,6.24,ChEMBL
Quercetin,SH-SY5Y,CHEMBL614910,CHEMBL50,IC50,5600.0,nM,5.25,ChEMBL
Quercetin,SHORT,CHEMBL1250411,CHEMBL50,IC50,6500.0,nM,5.19,ChEMBL
Quercetin,SHORT CHAIN DEHYDROGENASE/REDUCTASE FAMILY 36C MEMBER 1,CHEMBL1293255,CHEMBL50,Potency,8912.5,nM,5.05,ChEMBL
Quercetin,SHORT CHAIN DEHYDROGENASE/REDUCTASE FAMILY 5C MEMBER 1,CHEMBL4159,CHEMBL50,Potency,7943.3,nM,5.1,ChEMBL
Quercetin,SHORT CHAIN DEHYDROGENASE/REDUCTASE FAMILY 9C MEMBER 2,CHEMBL2789,CHEMBL50,IC50,1540.0,nM,5.81,ChEMBL
Quercetin,SHORT TRANSIENT RECEPTOR POTENTIAL CHANNEL 5,CHEMBL1250411,CHEMBL50,IC50,6500.0,nM,5.19,ChEMBL
Quercetin,SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE XH98G2,CHEMBL4159,CHEMBL50,Potency,7943.3,nM,5.1,ChEMBL
Quercetin,SI,CHEMBL3833502,CHEMBL50,IC50,7800.0,nM,5.11,ChEMBL
Quercetin,SI REDUCTASE,CHEMBL5983,CHEMBL50,IC50,1900.0,nM,5.72,ChEMBL
Quercetin,SIALIDASE,CHEMBL5189,CHEMBL50,IC50,2700.0,nM,5.57,ChEMBL
Quercetin,SIGNAL,CHEMBL5401,CHEMBL50,Potency,2511.9,nM,5.6,ChEMBL
Quercetin,SIGNAL TRANSDUCER AND ACTIVATOR OF TRANSCRIPTION 6,CHEMBL5401,CHEMBL50,Potency,2511.9,nM,5.6,ChEMBL
Quercetin,SIR2-LIKE PROTEIN 6,CHEMBL2163182,CHEMBL50,IC50,1900.0,nM,5.72,ChEMBL
Quercetin,SIRT6,CHEMBL2163182,CHEMBL50,IC50,1900.0,nM,5.72,ChEMBL
Quercetin,SK 1,CHEMBL4394,CHEMBL50,IC50,2800.0,nM,5.55,ChEMBL
Quercetin,SK-MEL-2,CHEMBL614917,CHEMBL50,IC50,10000.0,nM,,ChEMBL
Quercetin,SK-OV-3,CHEMBL614925,CHEMBL50,IC50,10000.0,nM,,ChEMBL
Quercetin,SL-1,CHEMBL283,CHEMBL50,IC50,5570.0,nM,5.25,ChEMBL
Quercetin,SLC16A7,CHEMBL2073718,CHEMBL50,IC50,5000.0,nM,5.3,ChEMBL
Quercetin,SLCO2B1,CHEMBL1743124,CHEMBL50,IC50,7300.0,nM,5.14,ChEMBL
Quercetin,SMALL INTESTINE REDUCTASE,CHEMBL5983,CHEMBL50,IC50,1900.0,nM,5.72,ChEMBL
Quercetin,SOLUBLE APP-ALPHA,CHEMBL2487,CHEMBL50,IC50,7940.0,nM,5.1,ChEMBL
Quercetin,SOLUBLE APP-BETA,CHEMBL2487,CHEMBL50,IC50,7940.0,nM,5.1,ChEMBL
Quercetin,SOLUTE,CHEMBL1743124,CHEMBL50,IC50,7300.0,nM,5.14,ChEMBL
Quercetin,SOLUTE CARRIER FAMILY 16 MEMBER 7,CHEMBL2073718,CHEMBL50,IC50,5000.0,nM,5.3,ChEMBL
Quercetin,SOLUTE CARRIER FAMILY 21 MEMBER 9,CHEMBL1743124,CHEMBL50,IC50,7300.0,nM,5.14,ChEMBL
Quercetin,SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 2B1,CHEMBL1743124,CHEMBL50,IC50,7300.0,nM,5.14,ChEMBL
Quercetin,SPECIFICITY,CHEMBL5393,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,SPHINGOSINE,CHEMBL4394,CHEMBL50,IC50,2800.0,nM,5.55,ChEMBL
Quercetin,SPHINGOSINE KINASE 1,CHEMBL4394,CHEMBL50,IC50,2800.0,nM,5.55,ChEMBL
Quercetin,SPHK1,CHEMBL4394,CHEMBL50,IC50,2800.0,nM,5.55,ChEMBL
Quercetin,SPK 1,CHEMBL4394,CHEMBL50,IC50,2800.0,nM,5.55,ChEMBL
Quercetin,SR CA(2+)-ATPASE 1,CHEMBL4693,CHEMBL50,IC50,9000.0,nM,5.05,ChEMBL
Quercetin,SRC,CHEMBL267,CHEMBL50,IC50,120.0,nM,6.92,ChEMBL
Quercetin,ST1A1,CHEMBL4886,CHEMBL50,IC50,290.0,nM,6.54,ChEMBL
Quercetin,STAT6,CHEMBL5401,CHEMBL50,Potency,2511.9,nM,5.6,ChEMBL
Quercetin,STEM CELL TYROSINE KINASE 1,CHEMBL1974,CHEMBL50,IC50,590.0,nM,6.23,ChEMBL
Quercetin,STK-1,CHEMBL1974,CHEMBL50,IC50,590.0,nM,6.23,ChEMBL
Quercetin,STPK13,CHEMBL3024,CHEMBL50,IC50,5750.0,nM,5.24,ChEMBL
Quercetin,STROMELYSIN-1,CHEMBL283,CHEMBL50,IC50,5570.0,nM,5.25,ChEMBL
Quercetin,SUBSTRATE,CHEMBL5393,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,SUBUNIT,CHEMBL3629,CHEMBL50,Ki,1180.0,nM,5.93,ChEMBL
Quercetin,SUCRASE,CHEMBL3833502,CHEMBL50,IC50,7800.0,nM,5.11,ChEMBL
Quercetin,"SUCRASE-ISOMALTASE, INTESTINAL",CHEMBL3833502,CHEMBL50,IC50,7800.0,nM,5.11,ChEMBL
Quercetin,SULFOKINASE,CHEMBL4886,CHEMBL50,IC50,290.0,nM,6.54,ChEMBL
Quercetin,SULFOTRANSFERASE 1A1,CHEMBL4886,CHEMBL50,IC50,290.0,nM,6.54,ChEMBL
Quercetin,SULT1A1,CHEMBL4886,CHEMBL50,IC50,290.0,nM,6.54,ChEMBL
Quercetin,SYNTHASE,CHEMBL262,CHEMBL50,IC50,2000.0,nM,5.7,ChEMBL
Quercetin,T-CELL ACTIVATION ANTIGEN CD26,CHEMBL284,CHEMBL50,IC50,2920.0,nM,5.54,ChEMBL
Quercetin,TAU,CHEMBL1293224,CHEMBL50,Potency,5011.9,nM,5.3,ChEMBL
Quercetin,TBE-1,CHEMBL333,CHEMBL50,IC50,6680.0,nM,5.17,ChEMBL
Quercetin,TDP1,CHEMBL1075138,CHEMBL50,Potency,5804.8,nM,,ChEMBL
Quercetin,TESTOSTERONE 17-BETA-DEHYDROGENASE,CHEMBL2789,CHEMBL50,IC50,1540.0,nM,5.81,ChEMBL
Quercetin,THROMBIN HEAVY CHAIN,CHEMBL204,CHEMBL50,Kd,38.7,nM,7.41,ChEMBL
Quercetin,THROMBIN LIGHT CHAIN,CHEMBL204,CHEMBL50,Kd,38.7,nM,7.41,ChEMBL
Quercetin,THYMIDYLATE 5'-PHOSPHATASE,CHEMBL1075214,CHEMBL50,Ki,45.3,nM,7.34,ChEMBL
Quercetin,THYROID-STIMULATING HORMONE RECEPTOR,CHEMBL1963,CHEMBL50,Potency,10000.0,nM,5.0,ChEMBL
Quercetin,THYROTROPIN,CHEMBL1963,CHEMBL50,Potency,10000.0,nM,5.0,ChEMBL
Quercetin,THYROTROPIN RECEPTOR,CHEMBL1963,CHEMBL50,Potency,10000.0,nM,5.0,ChEMBL
Quercetin,TP103,CHEMBL284,CHEMBL50,IC50,2920.0,nM,5.54,ChEMBL
Quercetin,TP53,CHEMBL4096,CHEMBL50,Potency,1000.0,nM,6.0,ChEMBL
Quercetin,TRANSCRIPTION,CHEMBL5401,CHEMBL50,Potency,2511.9,nM,5.6,ChEMBL
Quercetin,TRANSDUCER,CHEMBL5401,CHEMBL50,Potency,2511.9,nM,5.6,ChEMBL
Quercetin,TRANSIENT,CHEMBL1250411,CHEMBL50,IC50,6500.0,nM,5.19,ChEMBL
Quercetin,TRANSIENT RECEPTOR PROTEIN 5,CHEMBL1250411,CHEMBL50,IC50,6500.0,nM,5.19,ChEMBL
Quercetin,TRANSIN-1,CHEMBL283,CHEMBL50,IC50,5570.0,nM,5.25,ChEMBL
Quercetin,TRANSLOCASE,CHEMBL4302,CHEMBL50,Kd,7079.46,nM,5.15,ChEMBL
Quercetin,TRANSPORTER,CHEMBL2073718,CHEMBL50,IC50,5000.0,nM,5.3,ChEMBL
Quercetin,TRIACYLGLYCEROL,CHEMBL1812,CHEMBL50,IC50,1530.0,nM,5.82,ChEMBL
Quercetin,TRITHORAX-LIKE PROTEIN,CHEMBL2093861,CHEMBL50,Potency,10000.0,nM,5.0,ChEMBL
Quercetin,TRNA N1-METHYL ADENINE DEMETHYLASE FTO,CHEMBL2331065,CHEMBL50,IC50,9500.0,nM,5.02,ChEMBL
Quercetin,TRP-5,CHEMBL1250411,CHEMBL50,IC50,6500.0,nM,5.19,ChEMBL
Quercetin,TRPC5,CHEMBL1250411,CHEMBL50,IC50,6500.0,nM,5.19,ChEMBL
Quercetin,TRYPSIN I,CHEMBL3769,CHEMBL50,IC50,7100.0,nM,5.15,ChEMBL
Quercetin,TRYPSIN-I,CHEMBL3769,CHEMBL50,IC50,7100.0,nM,5.15,ChEMBL
Quercetin,TSH-R,CHEMBL1963,CHEMBL50,Potency,10000.0,nM,5.0,ChEMBL
Quercetin,TSHR,CHEMBL1963,CHEMBL50,Potency,10000.0,nM,5.0,ChEMBL
Quercetin,TUBULIN-LYSINE DEACETYLASE HDAC6,CHEMBL1865,CHEMBL50,IC50,816.6,nM,6.09,ChEMBL
Quercetin,TUMOR,CHEMBL4096,CHEMBL50,Potency,1000.0,nM,6.0,ChEMBL
Quercetin,TUMOR ANTIGEN HOM-RCC-3.1.3,CHEMBL3242,CHEMBL50,Ki,9390.0,nM,5.03,ChEMBL
Quercetin,TUMOR SUPPRESSOR P53,CHEMBL4096,CHEMBL50,Potency,1000.0,nM,6.0,ChEMBL
Quercetin,TYPE,CHEMBL2789,CHEMBL50,IC50,1540.0,nM,5.81,ChEMBL
Quercetin,TYPE II HADH,CHEMBL4159,CHEMBL50,Potency,7943.3,nM,5.1,ChEMBL
Quercetin,TYR-DNA PHOSPHODIESTERASE 1,CHEMBL1075138,CHEMBL50,Potency,5804.8,nM,,ChEMBL
Quercetin,TYROSINE,CHEMBL4247,CHEMBL50,IC50,3320.0,nM,5.48,ChEMBL
Quercetin,TYROSINE-ESTER SULFOTRANSFERASE,CHEMBL4886,CHEMBL50,IC50,290.0,nM,6.54,ChEMBL
Quercetin,TYROSINE-PROTEIN KINASE MET,CHEMBL3717,CHEMBL50,IC50,580.0,nM,6.24,ChEMBL
Quercetin,TYROSINE-PROTEIN KINASE RECEPTOR UFO,CHEMBL4895,CHEMBL50,IC50,960.0,nM,6.02,ChEMBL
Quercetin,TYROSINE-PROTEIN KINASE YES,CHEMBL2073,CHEMBL50,Ki,472.0,nM,6.33,ChEMBL
Quercetin,TYROSYL-DNA PHOSPHODIESTERASE 1,CHEMBL1075138,CHEMBL50,Potency,5804.8,nM,,ChEMBL
Quercetin,U6 SMALL NUCLEAR RNA (2'-O-METHYLADENOSINE-N(6)-)-DEMETHYLASE FTO,CHEMBL2331065,CHEMBL50,IC50,9500.0,nM,5.02,ChEMBL
Quercetin,U6 SMALL NUCLEAR RNA N(6)-METHYLADENOSINE-DEMETHYLASE FTO,CHEMBL2331065,CHEMBL50,IC50,9500.0,nM,5.02,ChEMBL
Quercetin,UFO,CHEMBL4895,CHEMBL50,IC50,960.0,nM,6.02,ChEMBL
Quercetin,UNCHECKED,CHEMBL612545,CHEMBL50,IC50,950.0,nM,6.02,ChEMBL
Quercetin,URATE EXPORTER,CHEMBL5393,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,UREA,CHEMBL3885651,CHEMBL50,Ki,9340.0,nM,5.03,ChEMBL
Quercetin,UREA AMIDOHYDROLASE SUBUNIT ALPHA,CHEMBL3885651,CHEMBL50,Ki,9340.0,nM,5.03,ChEMBL
Quercetin,UREA AMIDOHYDROLASE SUBUNIT BETA,CHEMBL3885651,CHEMBL50,Ki,9340.0,nM,5.03,ChEMBL
Quercetin,UREASE SUBUNIT ALPHA,CHEMBL3885651,CHEMBL50,Ki,9340.0,nM,5.03,ChEMBL
Quercetin,UREASE SUBUNIT BETA,CHEMBL3885651,CHEMBL50,Ki,9340.0,nM,5.03,ChEMBL
Quercetin,UREB,CHEMBL3885651,CHEMBL50,Ki,9340.0,nM,5.03,ChEMBL
Quercetin,URIDYLATE-SPECIFIC ENDORIBONUCLEASE NSP15,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,V-RAF MURINE SARCOMA VIRAL ONCOGENE HOMOLOG B1,CHEMBL5145,CHEMBL50,IC50,7589.0,nM,5.12,ChEMBL
Quercetin,V2R,CHEMBL1790,CHEMBL50,IC50,7000.0,nM,5.16,ChEMBL
Quercetin,VASCULAR,CHEMBL279,CHEMBL50,IC50,280.0,nM,6.55,ChEMBL
Quercetin,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2,CHEMBL279,CHEMBL50,IC50,280.0,nM,6.55,ChEMBL
Quercetin,VASOPRESSIN,CHEMBL1790,CHEMBL50,IC50,7000.0,nM,5.16,ChEMBL
Quercetin,VASOPRESSIN V2 RECEPTOR,CHEMBL1790,CHEMBL50,IC50,7000.0,nM,5.16,ChEMBL
Quercetin,VEGFR-2,CHEMBL279,CHEMBL50,IC50,280.0,nM,6.55,ChEMBL
Quercetin,VIRAL PROTEIN GENOME-LINKED NSP9,CHEMBL4523582,CHEMBL50,IC50,6900.0,nM,5.16,ChEMBL
Quercetin,XANTHINE,CHEMBL3649,CHEMBL50,Ki,1200.0,nM,5.92,ChEMBL
Quercetin,XANTHINE DEHYDROGENASE,CHEMBL3649,CHEMBL50,Ki,1200.0,nM,5.92,ChEMBL
Quercetin,XANTHINE DEHYDROGENASE/OXIDASE,CHEMBL3649,CHEMBL50,Ki,1200.0,nM,5.92,ChEMBL
Quercetin,XANTHINE OXIDASE,CHEMBL3649,CHEMBL50,Ki,1200.0,nM,5.92,ChEMBL
Quercetin,XANTHINE OXIDOREDUCTASE,CHEMBL3649,CHEMBL50,Ki,1200.0,nM,5.92,ChEMBL
Quercetin,XDH,CHEMBL3649,CHEMBL50,Ki,1200.0,nM,5.92,ChEMBL
Quercetin,XERODERMA PIGMENTOSUM VARIANT TYPE PROTEIN,CHEMBL5542,CHEMBL50,Potency,794.3,nM,,ChEMBL
Quercetin,XOR,CHEMBL3649,CHEMBL50,Ki,1200.0,nM,5.92,ChEMBL
Quercetin,YES,CHEMBL2073,CHEMBL50,Ki,472.0,nM,6.33,ChEMBL
Quercetin,YES1,CHEMBL2073,CHEMBL50,Ki,472.0,nM,6.33,ChEMBL
Quercetin,ZINC FINGER PROTEIN HRX,CHEMBL2093861,CHEMBL50,Potency,10000.0,nM,5.0,ChEMBL
Quercetin,[HISTONE H3]-DIMETHYL-L-LYSINE(4) FAD-DEPENDENT DEMETHYLASE 1A,CHEMBL6136,CHEMBL50,IC50,1260.0,nM,5.9,ChEMBL
Quercetin,[HISTONE H3]-TRIMETHYL-L-LYSINE(9) DEMETHYLASE 4E,CHEMBL1293226,CHEMBL50,Potency,8912.5,nM,5.05,ChEMBL
RSL3,NON-PROTEIN TARGET,CHEMBL3879801,CHEMBL1951051,IC50,100.0,nM,7.0,ChEMBL
Resveratrol,(R)-LIMONENE 6-MONOOXYGENASE,CHEMBL3622,CHEMBL165,IC50,3000.0,nM,5.52,ChEMBL
Resveratrol,(S)-LIMONENE 6-MONOOXYGENASE,CHEMBL3622,CHEMBL165,IC50,3000.0,nM,5.52,ChEMBL
Resveratrol,(S)-LIMONENE 7-MONOOXYGENASE,CHEMBL3622,CHEMBL165,IC50,3000.0,nM,5.52,ChEMBL
Resveratrol,"1,4-CINEOLE 2-EXO-MONOOXYGENASE",CHEMBL340,CHEMBL165,Potency,3981.1,nM,5.4,ChEMBL
Resveratrol,"1,8-CINEOLE 2-EXO-MONOOXYGENASE",CHEMBL340,CHEMBL165,Potency,3981.1,nM,5.4,ChEMBL
Resveratrol,15-HYDROXYPROSTAGLANDIN DEHYDROGENASE [NAD(+)],CHEMBL1293255,CHEMBL165,Potency,10000.0,nM,5.0,ChEMBL
Resveratrol,15-PGDH,CHEMBL1293255,CHEMBL165,Potency,10000.0,nM,5.0,ChEMBL
Resveratrol,5-LIPOXYGENASE,CHEMBL215,CHEMBL165,IC50,4900.0,nM,5.31,ChEMBL
Resveratrol,5-LO,CHEMBL215,CHEMBL165,IC50,4900.0,nM,5.31,ChEMBL
Resveratrol,70 KDA LAMIN,CHEMBL1293235,CHEMBL165,Potency,5.0,nM,8.3,ChEMBL
Resveratrol,78 KDA GLUCOSE-REGULATED PROTEIN,CHEMBL1781865,CHEMBL165,Potency,130.9,nM,,ChEMBL
Resveratrol,A549,CHEMBL392,CHEMBL165,IC50,0.0447,nM,10.35,ChEMBL
Resveratrol,AAA,CHEMBL1741209,CHEMBL165,Potency,2908.1,nM,,ChEMBL
Resveratrol,ABETA40,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ABETA42,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ABPP,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ACETYLCHOLINESTERASE,CHEMBL220,CHEMBL165,IC50,5000.0,nM,,ChEMBL
Resveratrol,ACHE,CHEMBL220,CHEMBL165,IC50,5000.0,nM,,ChEMBL
Resveratrol,ACID,CHEMBL215,CHEMBL165,IC50,4900.0,nM,5.31,ChEMBL
Resveratrol,ACYLCHOLINE ACYLHYDROLASE,CHEMBL1914,CHEMBL165,IC50,5000.0,nM,,ChEMBL
Resveratrol,ADABP,CHEMBL284,CHEMBL165,IC50,0.6,nM,9.22,ChEMBL
Resveratrol,ADCP-2,CHEMBL284,CHEMBL165,IC50,0.6,nM,9.22,ChEMBL
Resveratrol,ADENOSINE DEAMINASE COMPLEXING PROTEIN 2,CHEMBL284,CHEMBL165,IC50,0.6,nM,9.22,ChEMBL
Resveratrol,AH RECEPTOR,CHEMBL4725,CHEMBL165,Ki,169.0,nM,6.77,ChEMBL
Resveratrol,AHR,CHEMBL4725,CHEMBL165,Ki,169.0,nM,6.77,ChEMBL
Resveratrol,AICD-50,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AICD-57,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AICD-59,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AID(50),CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AID(57),CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AID(59),CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ALBENDAZOLE MONOOXYGENASE (SULFOXIDE-FORMING),CHEMBL340,CHEMBL165,Potency,3981.1,nM,5.4,ChEMBL
Resveratrol,ALBENDAZOLE SULFOXIDASE,CHEMBL340,CHEMBL165,Potency,3981.1,nM,5.4,ChEMBL
Resveratrol,ALOX5,CHEMBL215,CHEMBL165,IC50,4900.0,nM,5.31,ChEMBL
Resveratrol,ALPHA,CHEMBL4005,CHEMBL165,IC50,250.0,nM,6.6,ChEMBL
Resveratrol,ALPHA-CTF,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ALPHA-SECRETASE C-TERMINAL FRAGMENT,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ALZHEIMER DISEASE AMYLOID A4 PROTEIN HOMOLOG,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ALZHEIMER DISEASE AMYLOID PROTEIN,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMINE,CHEMBL1951,CHEMBL165,IC50,449.0,nM,6.35,ChEMBL
Resveratrol,AMINE OXIDASE [FLAVIN-CONTAINING] A,CHEMBL1951,CHEMBL165,IC50,449.0,nM,6.35,ChEMBL
Resveratrol,AMINE OXIDASE [FLAVIN-CONTAINING] B,CHEMBL2039,CHEMBL165,IC50,5010.0,nM,5.3,ChEMBL
Resveratrol,AMINOPEPTIDASE,CHEMBL1293263,CHEMBL165,IC50,2242.0,nM,5.65,ChEMBL
Resveratrol,AMYLOID INTRACELLULAR DOMAIN 50,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID INTRACELLULAR DOMAIN 57,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID INTRACELLULAR DOMAIN 59,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID PRECURSOR PROTEIN,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID-BETA (A4) PRECURSOR PROTEIN,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID-BETA A4 PROTEIN,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID-BETA PRECURSOR PROTEIN,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID-BETA PROTEIN 40,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,AMYLOID-BETA PROTEIN 42,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
Resveratrol,ANHYDRASE,CHEMBL3594,CHEMBL165,Ki,810.0,nM,6.09,ChEMBL
Resveratrol,ANKYRIN-LIKE WITH TRANSMEMBRANE DOMAINS PROTEIN 1,CHEMBL6007,CHEMBL165,IC50,750.0,nM,6.12,ChEMBL
Resveratrol,ANTIGEN,CHEMBL4096,CHEMBL165,Potency,6309.6,nM,5.2,ChEMBL
Resveratrol,ANTIGEN NY-CO-13,CHEMBL4096,CHEMBL165,Potency,6309.6,nM,5.2,ChEMBL
Resveratrol,AORTA,CHEMBL613606,CHEMBL165,IC50,6918.31,nM,5.16,ChEMBL
Resveratrol,APP,CHEMBL2487,CHEMBL165,IC50,4100.0,nM,5.39,ChEMBL
