compound,gene,binding_probability
Schisandrin,MEN1,0.4268614649772644
Huperzine A,MTOR,0.4268609285354614
Erastin,NCOA4,0.4268600344657898
Salidroside,TRIB3,0.42685967683792114
Naringenin,PTEN,0.4268586039543152
Huperzine A,CCNB1,0.42685824632644653
Salidroside,RAD50,0.4268578886985779
Salidroside,TIMP2,0.42685747146606445
Pinocembrin,IL1A,0.4268569350242615
Huperzine A,TERT,0.4268566071987152
Emodin,ALOX12,0.4268537163734436
Emodin,NCOA4,0.42685115337371826
Pinocembrin,IL18,0.4268508553504944
Pinocembrin,DDIT3,0.4268493056297302
Naringenin,GCLC,0.4268485903739929
Schisandrin,PPP2R2B,0.4268457889556885
Erastin,XRCC1,0.4268442988395691
Naringenin,EIF2A,0.42684346437454224
Naringenin,SLC40A1,0.42684242129325867
Salidroside,PLIN2,0.4268403947353363
Naringenin,FOXO1,0.42683953046798706
Huperzine A,IGFBP5,0.426839143037796
Naringenin,WRN,0.4268382489681244
Pinocembrin,TNF,0.4268377423286438
Salidroside,SESN2,0.4268355667591095
Naringenin,PRNP,0.426835298538208
Shikonin,CDK2,0.42683473229408264
Naringenin,TERF1,0.4268343448638916
Salidroside,ACSL4,0.42683377861976624
Erastin,JUN,0.4268321096897125
Salidroside,CCNB1,0.42683175206184387
Erastin,GADD45B,0.42683112621307373
Emodin,FN1,0.426830530166626
Naringenin,CDKN2B,0.42682966589927673
Salidroside,TERF2,0.4268290400505066
Pinocembrin,VDAC3,0.42682817578315735
Huperzine A,CSE1L,0.4268278479576111
Pinocembrin,IGFBP3,0.4268270432949066
Erastin,TNF,0.42682531476020813
Pinocembrin,ALOX12,0.42682504653930664
Salidroside,CSE1L,0.4268249571323395
Shikonin,PRNP,0.4268247187137604
Erastin,NFE2L2,0.42682433128356934
Naringenin,CDK2,0.42682400345802307
Huperzine A,XRCC6,0.4268236756324768
Huperzine A,BLM,0.4268236756324768
Pinocembrin,PARP1,0.42682304978370667
Erastin,BRD4,0.42682236433029175
Shikonin,CHEK1,0.42682191729545593
Emodin,BRD4,0.42682167887687683
Salidroside,IL18,0.42682161927223206
Huperzine A,IL1A,0.42682141065597534
Shikonin,FOXO1,0.426821231842041
Huperzine A,RB1,0.4268209636211395
Salidroside,IGFBP5,0.4268205761909485
Erastin,FN1,0.4268198609352112
Erastin,HSPD1,0.4268181622028351
Huperzine A,IL10,0.4268176853656769
Salidroside,BECN1,0.4268174171447754
Pinocembrin,CREB1,0.42681702971458435
Erastin,ACSL3,0.42681631445884705
Huperzine A,SLC3A2,0.42681601643562317
Pinocembrin,TIMP2,0.4268159866333008
Salidroside,DDIT3,0.4268154203891754
Huperzine A,MNT,0.4268152415752411
Erastin,ATG7,0.4268150329589844
Huperzine A,ALOX12,0.42681393027305603
Shikonin,LPIN2,0.4268133342266083
Erastin,IL1A,0.42681246995925903
Erastin,ATF2,0.4268113374710083
Huperzine A,LPIN1,0.42681097984313965
Huperzine A,ATF4,0.42681071162223816
Pinocembrin,MMP2,0.42681020498275757
Emodin,XRCC1,0.4268098473548889
Pinocembrin,BECN1,0.42680856585502625
Huperzine A,TNF,0.42680802941322327
Salidroside,RBM3,0.42680785059928894
Salidroside,IGFBP3,0.42680782079696655
Pinocembrin,GOT1,0.4268076717853546
Erastin,SNAI1,0.4268072545528412
Schisandrin,PDE4B,0.42680659890174866
Shikonin,PTEN,0.4268064796924591
Naringenin,PRKAA1,0.42680537700653076
Naringenin,SLC7A11,0.4268053472042084
Erastin,VDAC2,0.4268048107624054
Shikonin,GCLC,0.4268033504486084
Naringenin,TBX2,0.42680320143699646
Salidroside,CDK2,0.42680272459983826
Pinocembrin,HSP90AA1,0.4268021583557129
Pinocembrin,TERF2,0.4268013834953308
Shikonin,SLC40A1,0.42680081725120544
Huperzine A,GABARAP,0.4268002212047577
Emodin,TNF,0.4267999529838562
Erastin,LIG3,0.42679986357688904
Emodin,HSPD1,0.42679935693740845
Naringenin,ATM,0.4267987310886383
Pinocembrin,XRCC5,0.4267983138561249
Huperzine A,STAT3,0.42679768800735474
Emodin,JUN,0.4267963171005249
Emodin,ATF2,0.4267958700656891
Salidroside,MMP3,0.42679569125175476
Shikonin,EIF2A,0.42679551243782043
Pinocembrin,HERC2,0.4267953634262085
Emodin,GADD45B,0.4267953634262085
Shikonin,CDKN2B,0.42679518461227417
Pinocembrin,SERPINE1,0.4267944097518921
Shikonin,TERF1,0.42679351568222046
Erastin,ALOX5,0.42679232358932495
Shikonin,RBM3,0.4267919659614563
Salidroside,XRCC5,0.426790714263916
Naringenin,RPS6KB1,0.4267904758453369
Salidroside,GABARAPL1,0.42679035663604736
Pinocembrin,CREBBP,0.4267899692058563
Naringenin,JAK2,0.426789790391922
Chrysophanol,SIRT1,0.42678961157798767
Naringenin,MAX,0.4267895817756653
Shikonin,BRCA1,0.4267895221710205
Emodin,NFE2L2,0.42678847908973694
Shikonin,EBF3,0.42678824067115784
Schisandrin,LPCAT3,0.4267879128456116
Emodin,LIG3,0.42678776383399963
Pinocembrin,GABARAPL1,0.42678719758987427
Naringenin,EBF3,0.42678675055503845
Huperzine A,PLIN2,0.4267863929271698
Salidroside,LIG4,0.4267861545085907
Salidroside,ATG5,0.4267847537994385
Emodin,IL1A,0.4267835319042206
Emodin,ACSL3,0.4267834424972534
Naringenin,GMFB,0.42678302526474
Shikonin,PRKAA1,0.4267815053462982
Erastin,CD38,0.4267813563346863
Emodin,ATG7,0.4267812669277191
Shikonin,TFAM,0.42678067088127136
Emodin,VDAC2,0.42677971720695496
Salidroside,CREBBP,0.4267789423465729
Schisandrin,SMARCB1,0.42677760124206543
Erastin,TSC1,0.4267772436141968
Erastin,MAPK3,0.4267769753932953
Salidroside,STEAP3,0.4267764091491699
Erastin,SIRT6,0.4267762303352356
Salidroside,PRNP,0.4267761707305908
Emodin,SNAI1,0.42677465081214905
Shikonin,JAK2,0.4267745912075043
Salidroside,CCND1,0.42677366733551025
Pinocembrin,LIG4,0.4267705976963043
Salidroside,HSPA5,0.42677056789398193
Schisandrin B,COX7A1,0.42676982283592224
Naringenin,TFAM,0.42676955461502075
Emodin,SIRT6,0.4267691969871521
Shikonin,MAX,0.42676886916160583
Salidroside,TGFB1,0.42676860094070435
Naringenin,CDK6,0.4267680048942566
Pinocembrin,FANCD2,0.4267677366733551
Naringenin,CCNA2,0.4267662465572357
Salidroside,EP300,0.4267660677433014
Salidroside,CREB1,0.4267657399177551
Salidroside,MMP2,0.42676496505737305
Pinocembrin,ACSL4,0.4267646074295044
Salidroside,HDAC3,0.42676421999931335
Salidroside,CHEK2,0.42676395177841187
Salidroside,FOXO1,0.42676234245300293
Salidroside,HERC2,0.42676183581352234
Huperzine A,PARP1,0.426761656999588
Schisandrin,ATF3,0.4267599284648895
Shikonin,RPS6KB1,0.42675966024398804
Salidroside,EBF3,0.4267594814300537
Salidroside,SERPINE1,0.4267589747905731
Huperzine A,VDAC3,0.4267582595348358
Naringenin,MAP1LC3B,0.4267580509185791
Salidroside,TFAM,0.42675697803497314
Naringenin,CCL2,0.4267565608024597
Emodin,ALOX5,0.42675647139549255
Naringenin,SELE,0.42675331234931946
Huperzine A,GOT1,0.42675095796585083
Salidroside,HBP1,0.4267508387565613
Salidroside,FANCD2,0.4267505705356598
Emodin,CD38,0.42674896121025085
Erastin,PRKDC,0.42674750089645386
Naringenin,NBN,0.4267469644546509
Salidroside,AKT1,0.42674681544303894
Huperzine A,CHEK2,0.4267460107803345
Huperzine A,CCND1,0.42674586176872253
Huperzine A,HDAC3,0.42674580216407776
Naringenin,EIF2AK3,0.42674538493156433
Pinocembrin,CCNE1,0.42674514651298523
Huperzine A,TIMP2,0.42674505710601807
Salidroside,GSS,0.4267441928386688
Huperzine A,GSS,0.4267441928386688
Emodin,TSC1,0.4267441928386688
Erastin,LPIN1,0.42674392461776733
Huperzine A,HSPA5,0.42674368619918823
Naringenin,EMP1,0.4267435371875763
Pinocembrin,FBXL5,0.42674314975738525
Huperzine A,HSP90AA1,0.4267428517341614
Shikonin,GMFB,0.42674267292022705
Huperzine A,IL18,0.4267418086528778
Emodin,MAPK3,0.42674171924591064
Salidroside,FBXL5,0.4267416000366211
Shikonin,SLC7A11,0.4267416000366211
Salidroside,BNIP3,0.42674142122268677
Pinocembrin,AKT1,0.4267401099205017
Shikonin,EMP1,0.4267400801181793
Erastin,XRCC6,0.42673754692077637
Erastin,IL10,0.4267353415489197
Erastin,RB1,0.42673513293266296
Schisandrin,EPHA4,0.42673370242118835
Shikonin,NBN,0.4267325699329376
Huperzine A,STEAP3,0.4267325699329376
Erastin,MNT,0.4267321228981018
Erastin,MAPK8,0.4267317056655884
Shikonin,CCL2,0.426730751991272
Emodin,MAPK8,0.42673057317733765
Erastin,TERT,0.4267292618751526
Erastin,GADD45A,0.42672717571258545
Huperzine A,DDIT3,0.4267263114452362
Shikonin,TBX2,0.4267245829105377
Shikonin,SELE,0.4267237186431885
Pinocembrin,SESN2,0.4267236590385437
Salidroside,JAK2,0.42672306299209595
Pinocembrin,SLC39A8,0.42672258615493774
Shikonin,CDK6,0.4267222285270691
Schisandrin,WWTR1,0.4267221987247467
Naringenin,RBM3,0.42672213912010193
Epicatechin,TIMP1,0.4267214834690094
Erastin,MTOR,0.4267212748527527
Shikonin,ATM,0.42672109603881836
Salidroside,CDKN2B,0.42672082781791687
Pinocembrin,BNIP3,0.426720529794693
Catechin,TIMP1,0.42671987414360046
Huperzine A,TERF2,0.4267190992832184
Pinocembrin,HBP1,0.426718533039093
Salidroside,PRKAA1,0.4267181158065796
Salidroside,CCNE1,0.4267180562019348
Salidroside,SLC40A1,0.4267176389694214
Emodin,PRKDC,0.4267171025276184
Huperzine A,BECN1,0.42671632766723633
Salidroside,GCLC,0.4267134666442871
Erastin,GOT1,0.4267131984233856
Salidroside,PTEN,0.42671293020248413
Salidroside,MAX,0.42671260237693787
Salidroside,LPIN2,0.4267123341560364
Huperzine A,EP300,0.4267122447490692
Salidroside,TERF1,0.4267117381095886
Huperzine A,IGFBP3,0.42671138048171997
Erastin,SLC3A2,0.4267110228538513
Epicatechin,HSPB1,0.4267100691795349
Pinocembrin,ATG5,0.4267100691795349
Erastin,GABARAP,0.42670920491218567
Erastin,TRIB3,0.4267091751098633
Catechin,HSPB1,0.4267084300518036
Erastin,RAD50,0.4267084300518036
Pinocembrin,MMP3,0.42670828104019165
Emodin,LPIN1,0.42670807242393494
Huperzine A,SESN2,0.42670780420303345
Shikonin,TGFB1,0.42670580744743347
Huperzine A,SLC39A8,0.42670565843582153
Erastin,PARP1,0.42670509219169617
Salidroside,CHEK1,0.4267047643661499
Salidroside,EIF2A,0.42670461535453796
Emodin,TERT,0.426704078912735
Naringenin,NUAK2,0.4267030954360962
Erastin,BLM,0.4267025291919708
Emodin,GADD45A,0.42670199275016785
Emodin,XRCC6,0.42670172452926636
Pinocembrin,WRN,0.4267004430294037
Huperzine A,XRCC5,0.42669957876205444
Emodin,IL10,0.4266994893550873
Emodin,RB1,0.42669931054115295
Huperzine A,ACSL4,0.4266992211341858
Emodin,MTOR,0.4266981780529022
Naringenin,ICAM1,0.42669808864593506
Salidroside,EMP1,0.4266974925994873
Emodin,RAD50,0.42669644951820374
Emodin,MNT,0.4266963601112366
Emodin,TRIB3,0.4266950488090515
Huperzine A,WRN,0.42669209837913513
Erastin,HSP90AA1,0.42669153213500977
Salidroside,RPS6KB1,0.42669087648391724
Huperzine A,CREB1,0.42669010162353516
Erastin,SLC39A8,0.4266895055770874
Erastin,ATF4,0.42668914794921875
Huperzine A,GABARAPL1,0.42668819427490234
Huperzine A,MMP2,0.426686555147171
Huperzine A,CREBBP,0.42668628692626953
Shikonin,MAP1LC3B,0.4266861081123352
Erastin,VDAC3,0.4266848862171173
Erastin,WRN,0.4266848564147949
Huperzine A,SERPINE1,0.4266834259033203
Erastin,STAT3,0.42668265104293823
Emodin,GOT1,0.4266822934150696
Salidroside,NBN,0.42668142914772034
Huperzine A,MMP3,0.42668116092681885
Pinocembrin,CHEK1,0.4266798496246338
Shikonin,EIF2AK3,0.4266786575317383
Erastin,CCNB1,0.42667633295059204
Emodin,SLC3A2,0.42667630314826965
Huperzine A,LIG4,0.42667609453201294
Huperzine A,HERC2,0.4266757071018219
Schisandrin,BRD7,0.4266743063926697
Emodin,GABARAP,0.42667338252067566
Emodin,BLM,0.42667195200920105
Erastin,TIMP2,0.42667099833488464
Emodin,PARP1,0.4266706109046936
Emodin,CCNB1,0.42666900157928467
Shikonin,ICAM1,0.4266684949398041
Shikonin,CCNA2,0.4266682267189026
Schisandrin,WNT5A,0.42666515707969666
Salidroside,GMFB,0.4266650974750519
Salidroside,CCL2,0.4266647696495056
Erastin,CSE1L,0.42666345834732056
Emodin,SLC39A8,0.42666110396385193
Huperzine A,FANCD2,0.42666101455688477
Salidroside,BRCA1,0.4266606867313385
Emodin,WRN,0.42665964365005493
Pinocembrin,BRCA1,0.4266591966152191
Erastin,IGFBP5,0.42665863037109375
Pinocembrin,LPIN2,0.426657110452652
Emodin,HSP90AA1,0.4266566038131714
Pinocembrin,CDK2,0.4266563355922699
Emodin,ATF4,0.4266558289527893
Erastin,PLIN2,0.42665326595306396
Epicatechin,ABCC2,0.4266524314880371
Naringenin,PNPLA2,0.42665231227874756
Epicatechin,PCNA,0.4266509413719177
Catechin,ABCC2,0.4266507923603058
Salidroside,SELE,0.4266507923603058
Pinocembrin,PRNP,0.4266505241394043
Hesperetin,NR2F2,0.4266499876976013
Huperzine A,ATG5,0.4266494810581207
Catechin,PCNA,0.4266493022441864
Emodin,VDAC3,0.4266490340232849
Huperzine A,AKT1,0.42664816975593567
Pinocembrin,FOXO1,0.42664799094200134
Emodin,IGFBP5,0.42664745450019836
Emodin,STAT3,0.42664700746536255
Emodin,CSE1L,0.4266469478607178
Shikonin,NUAK2,0.4266466498374939
Dihydroartemisinin,CAVIN1,0.42664653062820435
Huperzine A,FBXL5,0.4266461730003357
Huperzine A,CCNE1,0.4266461730003357
Pinocembrin,PTEN,0.42664599418640137
Epicatechin,MMP13,0.4266453981399536
Catechin,MMP13,0.4266436994075775
Huperzine A,EBF3,0.4266413152217865
Epicatechin,FABP5,0.4266405403614044
Erastin,SESN2,0.42664027214050293
Catechin,FABP5,0.4266389012336731
Huperzine A,HBP1,0.4266374707221985
Erastin,TERF2,0.42663609981536865
Pinocembrin,GCLC,0.4266359508037567
Emodin,TIMP2,0.42663514614105225
Erastin,IL18,0.42663490772247314
Huperzine A,BNIP3,0.42663368582725525
Pinocembrin,SLC40A1,0.4266320765018463
Pinocembrin,EIF2A,0.42663082480430603
Naringenin,TGFB1,0.4266306459903717
Erastin,ACSL4,0.4266306459903717
Salidroside,CDK6,0.4266297221183777
Erastin,BECN1,0.4266296923160553
Salidroside,SLC7A11,0.42662909626960754
ML162,NR2F2,0.426627516746521
Erastin,DDIT3,0.42662519216537476
Pinocembrin,CDKN2B,0.42662468552589417
Pinocembrin,TERF1,0.4266243875026703
Huperzine A,CDK2,0.42662331461906433
Schisandrin B,DYRK1A,0.42662206292152405
Emodin,PLIN2,0.4266211986541748
Erastin,IGFBP3,0.42661285400390625
Huperzine A,PRNP,0.4266127645969391
Pinocembrin,EBF3,0.42661190032958984
Naringenin,FTH1,0.42660945653915405
Pinocembrin,PRKAA1,0.426608681678772
Shikonin,TSC2,0.4266081750392914
Huperzine A,FOXO1,0.42660707235336304
Shikonin,PNPLA2,0.42660611867904663
Emodin,SESN2,0.4266044795513153
Shikonin,COL3A1,0.4266035258769989
Pinocembrin,RBM3,0.4266018867492676
Salidroside,ICAM1,0.4266013205051422
Pinocembrin,TFAM,0.42660096287727356
Emodin,TERF2,0.42660027742385864
Pinocembrin,JAK2,0.42660027742385864
Emodin,IL18,0.42659905552864075
Salidroside,TBX2,0.4265988767147064
Huperzine A,CHEK1,0.42659878730773926
Erastin,RBM3,0.4265972375869751
Erastin,MMP3,0.4265970289707184
Erastin,XRCC5,0.42659661173820496
Naringenin,TSC2,0.4265964925289154
Erastin,STEAP3,0.42659589648246765
Pinocembrin,MAX,0.42659515142440796
Emodin,ACSL4,0.4265948534011841
Emodin,BECN1,0.4265938401222229
Huperzine A,LPIN2,0.42659279704093933
Pinocembrin,SLC7A11,0.42659270763397217
Erastin,CCND1,0.42659246921539307
Naringenin,COL3A1,0.4265919327735901
Salidroside,TSC2,0.4265919029712677
Salidroside,ATM,0.426591157913208
Erastin,GABARAPL1,0.42659077048301697
Epicatechin,MAP1LC3A,0.4265906810760498
Erastin,HSPA5,0.4265906810760498
Huperzine A,PTEN,0.4265906512737274
Pinocembrin,TBX2,0.4265906512737274
Emodin,DDIT3,0.42658933997154236
Pinocembrin,RPS6KB1,0.4265877306461334
Salidroside,COL3A1,0.4265875518321991
Catechin,MAP1LC3A,0.42658722400665283
Pinocembrin,ATM,0.4265861213207245
Huperzine A,SLC40A1,0.42658543586730957
Huperzine A,RBM3,0.42658495903015137
Huperzine A,GCLC,0.4265846610069275
Erastin,LIG4,0.4265824854373932
Chrysophanol,RAD51,0.4265821874141693
Emodin,RBM3,0.4265814423561096
Erastin,CDK2,0.4265812337398529
Huperzine A,CDKN2B,0.4265810549259186
Erastin,CREBBP,0.42658013105392456
Erastin,ATG5,0.42657989263534546
Schisandrin,E2F3,0.42657923698425293
Huperzine A,TERF1,0.42657893896102905
Shikonin,FTH1,0.42657893896102905
Erastin,EBF3,0.42657822370529175
Erastin,HDAC3,0.4265773594379425
Emodin,IGFBP3,0.42657700181007385
Huperzine A,EIF2A,0.42657631635665894
Erastin,CHEK2,0.4265761971473694
Huperzine A,TFAM,0.42657381296157837
Pinocembrin,GMFB,0.42657193541526794
Huperzine A,BRCA1,0.42657068371772766
Huperzine A,PRKAA1,0.4265706241130829
Salidroside,MAP1LC3B,0.4265696108341217
Salidroside,EIF2AK3,0.42656850814819336
Erastin,EP300,0.4265673756599426
Emodin,CCND1,0.4265667796134949
Erastin,SERPINE1,0.4265657067298889
Huperzine A,JAK2,0.4265655279159546
Emodin,STEAP3,0.4265654683113098
Epicatechin,MRE11,0.4265652894973755
Erastin,CREB1,0.42656514048576355
Emodin,HSPA5,0.42656487226486206
Naringenin,FOS,0.4265618622303009
Erastin,HERC2,0.4265618324279785
Catechin,MRE11,0.4265618324279785
Epicatechin,H2AX,0.4265618324279785
Pinocembrin,EMP1,0.426561564207077
Erastin,MMP2,0.42656129598617554
Emodin,MMP3,0.42656123638153076
Erastin,GSS,0.42656099796295166
Shikonin,FOS,0.4265608787536621
Emodin,XRCC5,0.42656078934669495
Epicatechin,MMP1,0.42656034231185913
Huperzine A,MAX,0.4265599548816681
Epicatechin,CRYAB,0.4265590012073517
Catechin,H2AX,0.42655837535858154
Epicatechin,FTL,0.42655739188194275
Pinocembrin,CCL2,0.4265569746494293
Pinocembrin,NBN,0.4265569746494293
Catechin,MMP1,0.42655688524246216
Erastin,PRNP,0.4265564978122711
Epicatechin,CXCL8,0.4265558421611786
Emodin,HDAC3,0.4265556335449219
Catechin,CRYAB,0.4265555739402771
Pinocembrin,CDK6,0.42655542492866516
Emodin,CHEK2,0.42655515670776367
Emodin,GABARAPL1,0.42655497789382935
Catechin,FTL,0.4265539348125458
Pinocembrin,CCNA2,0.4265536367893219
Salidroside,NUAK2,0.426552951335907
Catechin,CXCL8,0.4265523850917816
Erastin,FANCD2,0.4265511631965637
Pinocembrin,SELE,0.4265502989292145
Emodin,CDK2,0.42655012011528015
Huperzine A,RPS6KB1,0.4265482425689697
Emodin,EBF3,0.4265478551387787
Emodin,LIG4,0.4265466630458832
Pinocembrin,MAP1LC3B,0.4265454411506653
Emodin,ATG5,0.4265453517436981
Emodin,GSS,0.4265451431274414
Erastin,FOXO1,0.426544725894928
Epicatechin,ADIPOQ,0.4265446662902832
Emodin,CREBBP,0.42654430866241455
Erastin,HBP1,0.42654165625572205
Epicatechin,HMGA1,0.42654162645339966
Catechin,ADIPOQ,0.42654117941856384
Catechin,HMGA1,0.42653995752334595
Erastin,AKT1,0.42653948068618774
Emodin,EP300,0.42653822898864746
Erastin,FBXL5,0.4265381097793579
Pinocembrin,EIF2AK3,0.4265327751636505
Erastin,BNIP3,0.42653223872184753
Huperzine A,GMFB,0.4265305995941162
Emodin,SERPINE1,0.4265299141407013
Emodin,CREB1,0.42652928829193115
Huperzine A,EMP1,0.4265289604663849
Salidroside,FOS,0.42652785778045654
Erastin,TGFB1,0.42652782797813416
Erastin,TFAM,0.4265264868736267
Emodin,HERC2,0.4265260100364685
Emodin,MMP2,0.4265254735946655
Huperzine A,NBN,0.42652425169944763
Huperzine A,SLC7A11,0.42652297019958496
Emodin,PRNP,0.4265221059322357
Erastin,CCNE1,0.4265190660953522
Salidroside,CCNA2,0.4265187680721283
Huperzine A,CCL2,0.4265174865722656
Salidroside,PNPLA2,0.4265172481536865
Emodin,FANCD2,0.4265153408050537
Huperzine A,TGFB1,0.42651450634002686
Salidroside,FTH1,0.426512211561203
Emodin,TGFB1,0.4265105724334717
Pinocembrin,TGFB1,0.42651039361953735
Emodin,FOXO1,0.4265098571777344
Huperzine A,CDK6,0.4265083968639374
Epicatechin,COL1A2,0.42650753259658813
Huperzine A,SELE,0.42650753259658813
Huperzine A,TBX2,0.42650628089904785
Emodin,HBP1,0.42650583386421204
Catechin,COL1A2,0.42650580406188965
Huperzine A,ATM,0.4265040457248688
Emodin,AKT1,0.4265037178993225
Emodin,FBXL5,0.4265022873878479
Erastin,CDKN2B,0.42650049924850464
Naringenin,SIRT1,0.4264999032020569
Erastin,SLC40A1,0.42649897933006287
Epicatechin,TNFRSF1A,0.4264977276325226
Erastin,JAK2,0.42649662494659424
Emodin,BNIP3,0.4264964163303375
Erastin,LPIN2,0.4264962375164032
Erastin,GCLC,0.42649614810943604
Catechin,TNFRSF1A,0.42649608850479126
Erastin,PRKAA1,0.42649582028388977
Erastin,PTEN,0.42649486660957336
Pinocembrin,ICAM1,0.4264945983886719
Emodin,TFAM,0.42649418115615845
Epicatechin,CDKN2A,0.42649224400520325
Erastin,TERF1,0.4264916479587555
Catechin,CDKN2A,0.4264906048774719
Pinocembrin,NUAK2,0.4264904856681824
Erastin,CHEK1,0.42649033665657043
Erastin,MAX,0.4264864921569824
Erastin,EIF2A,0.42648446559906006
Emodin,CCNE1,0.42648324370384216
Shikonin,SIRT1,0.42648306488990784
Epicatechin,COL1A1,0.42647382616996765
Huperzine A,MAP1LC3B,0.42647266387939453
Catechin,COL1A1,0.42647209763526917
Epicatechin,BRCA2,0.42647162079811096
Catechin,BRCA2,0.4264698922634125
Huperzine A,EIF2AK3,0.4264669418334961
Erastin,EMP1,0.4264668822288513
Emodin,CDKN2B,0.42646467685699463
Erastin,RPS6KB1,0.4264639914035797
Emodin,SLC40A1,0.42646315693855286
Emodin,JAK2,0.426460862159729
Emodin,LPIN2,0.4264604151248932
Emodin,GCLC,0.4264603555202484
Emodin,PRKAA1,0.42645999789237976
Physcion,DPP4,0.42645955085754395
Emodin,PTEN,0.42645904421806335
Huperzine A,ICAM1,0.4264579713344574
Epicatechin,PPARGC1A,0.4264564514160156
Emodin,TERF1,0.4264558255672455
Catechin,PPARGC1A,0.42645469307899475
Emodin,CHEK1,0.4264545440673828
Emodin,MAX,0.4264506697654724
Erastin,NBN,0.4264496862888336
Emodin,EIF2A,0.42644864320755005
Erastin,BRCA1,0.42644378542900085
Pinocembrin,PNPLA2,0.42643970251083374
Huperzine A,CCNA2,0.42643919587135315
Erastin,GMFB,0.42643770575523376
Schisandrin,DPEP1,0.4264359772205353
Huperzine A,NUAK2,0.42643463611602783
Erastin,CCL2,0.42643386125564575
Emodin,EMP1,0.4264337122440338
Naringenin,RAD51,0.4264325201511383
Emodin,RPS6KB1,0.4264281690120697
Pinocembrin,TSC2,0.4264252781867981
Salidroside,SIRT1,0.4264245331287384
Epicatechin,GCLM,0.426423579454422
Catechin,GCLM,0.4264219403266907
Huperzine A,TSC2,0.42642098665237427
Pinocembrin,COL3A1,0.4264206290245056
Erastin,SELE,0.42641863226890564
Huperzine A,COL3A1,0.4264161288738251
Epicatechin,RELA,0.42641517519950867
Emodin,NBN,0.4264138638973236
Catechin,RELA,0.42641350626945496
Schisandrin,PTBP1,0.42641207575798035
Emodin,BRCA1,0.42640796303749084
Erastin,SLC7A11,0.4264078736305237
Erastin,CDK6,0.4264039695262909
Epicatechin,HDAC2,0.42640385031700134
Catechin,HDAC2,0.42640221118927
Pinocembrin,FTH1,0.42640191316604614
Emodin,GMFB,0.42640185356140137
Huperzine A,PNPLA2,0.42639976739883423
Epicatechin,SQSTM1,0.42639973759651184
Catechin,SQSTM1,0.4263980984687805
Emodin,CCL2,0.42639800906181335
Epicatechin,FOXO3,0.42639774084091187
Catechin,FOXO3,0.42639610171318054
Schisandrin,ICA1,0.4263942837715149
Epicatechin,HDAC1,0.42638975381851196
Catechin,HDAC1,0.42638808488845825
Epicatechin,LMNB1,0.4263872504234314
Catechin,LMNB1,0.4263856112957001
Schisandrin,SNCA,0.4263842701911926
Emodin,SELE,0.426382839679718
Pinocembrin,FOS,0.4263773560523987
Erastin,TBX2,0.4263754189014435
Huperzine A,FTH1,0.4263748526573181
Emodin,SLC7A11,0.42637208104133606
Erastin,ATM,0.4263685345649719
Emodin,CDK6,0.4263681471347809
Epicatechin,NFKB1,0.4263608157634735
Epicatechin,CD82,0.42636018991470337
Catechin,NFKB1,0.4263592064380646
Erastin,ICAM1,0.4263582229614258
Huperzine A,FOS,0.4263571798801422
Catechin,CD82,0.4263567328453064
Shikonin,RAD51,0.42635127902030945
Epicatechin,CDKN1B,0.42635074257850647
Catechin,CDKN1B,0.42634910345077515
Erastin,TSC2,0.4263453483581543
Erastin,COL3A1,0.4263397455215454
Emodin,TBX2,0.4263395667076111
Erastin,MAP1LC3B,0.42633897066116333
Erastin,EIF2AK3,0.42633822560310364
Schisandrin,MCU,0.4263368844985962
Epicatechin,CDK4,0.4263346195220947
Catechin,CDK4,0.426332950592041
Emodin,ATM,0.4263327121734619
Epicatechin,FN1,0.42632925510406494
Catechin,FN1,0.426327645778656
Emodin,ICAM1,0.426322340965271
Erastin,NUAK2,0.4263121783733368
Schisandrin,PADI4,0.42631015181541443
Emodin,TSC2,0.4263094961643219
Emodin,COL3A1,0.4263039529323578
Emodin,MAP1LC3B,0.4263031780719757
Emodin,EIF2AK3,0.426302433013916
Pinocembrin,SIRT1,0.4263010621070862
Epicatechin,MMP10,0.4263007342815399
Catechin,MMP10,0.42629727721214294
Schisandrin,HERPUD1,0.42629700899124146
Epicatechin,CDKN1A,0.42629027366638184
Catechin,CDKN1A,0.4262886047363281
Schisandrin,ERN1,0.42628800868988037
Epicatechin,NCOA4,0.42628464102745056
Huperzine A,SIRT1,0.42628440260887146
Catechin,NCOA4,0.42628297209739685
Erastin,CCNA2,0.4262826442718506
Erastin,PNPLA2,0.4262775182723999
Epicatechin,BRD4,0.42627665400505066
Emodin,NUAK2,0.4262763559818268
Catechin,BRD4,0.42627501487731934
Epicatechin,BAP1,0.42627063393592834
Epicatechin,BNIP3L,0.42626893520355225
Erastin,FOS,0.42626816034317017
Catechin,BNIP3L,0.4262672960758209
Catechin,BAP1,0.42626717686653137
Erastin,FTH1,0.42626309394836426
Epicatechin,VEGFA,0.4262586236000061
Epicatechin,ATR,0.4262584149837494
Catechin,VEGFA,0.4262569844722748
Catechin,ATR,0.4262567162513733
Emodin,CCNA2,0.4262467622756958
Epicatechin,PRKAA2,0.4262458086013794
Catechin,PRKAA2,0.42624416947364807
Emodin,PNPLA2,0.42624175548553467
Salidroside,RAD51,0.42624104022979736
Epicatechin,MMP9,0.4262336790561676
Emodin,FOS,0.42623281478881836
Catechin,MMP9,0.4262320399284363
Epicatechin,GPX4,0.42622944712638855
Catechin,GPX4,0.4262278079986572
